ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	FeH	eFeH1	eFeH2	Ref	MH	eMH1	eMH2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2	eTeff	elogg	eFeH	eL	elogL	eM	eR	percent_eL	percent_elogL	percent_eM	percent_eR	percent_eTeff	percent_elogg	percent_eFeH	logTeff	elogTeff1	elogTeff2	logM	elogM1	elogM2
HD22064_A	1.345	0.031	0.031	1.554	0.014	0.014	6763.0	40.0	40.0	-0.1812	0.0058	0.0058	APOGEE2_DR17	-0.05	0.15	0.15	4.184	0.006	0.006	0.0	4.55	0.06	0.06	0.0	MS	F2	22.9	0.7	0.067973941	True	True	Maxted23	EB	3	0.6580113966571124	0.005689528732535698	0.005765055653789153	40.0	0.006	0.0058	0.06	0.0057272921931624254	0.031	0.014	1.3186813186813187	0.8703940725432296	2.304832713754647	0.9009009009009009	0.5914534969688008	0.14340344168260036	-3.2008830022075054	3.830139387425343	0.002561083535224551	0.002576276170619174	0.12872228433842678	0.009896149561065687	0.01012691911466479
HD22064_B	0.576	0.01	0.01	0.595	0.008	0.008	3700.0	315.0	315.0	-0.1812	0.0058	0.0058	APOGEE2_DR17	-0.05	0.15	0.15	4.65	0.01	0.01	0.0	0.0667	0.0019	0.0018	0.0	MS	M	22.9	0.7	0.026026059	True	True	Maxted23	EB	3	-1.175874166083451	0.012198281790202659	0.011881137116179774	315.0	0.01	0.0058	0.00185	0.012039709453191216	0.01	0.008	2.7736131934032984	1.0238943758151045	1.7361111111111112	1.3445378151260505	8.513513513513514	0.2150537634408602	-3.2008830022075054	3.568201724066995	0.03548382554770457	0.03864305104583199	-0.239577516576788	0.007475132594878614	0.0076060522349406245
BEPOP-3_A	1.084	0.026	0.026	1.386	0.01	0.01	6065.0	36.0	36.0	-0.02	0.1	0.1	NA	NA	NA	NA	4.1895	0.0041	0.0041	0.0	2.345	0.033	0.033	0.0	MS	F9	26.0	0.16	0.053369272	True	True	Maxted25	EB	3	0.3701428470511021	0.006069003231570669	0.006155017302610644	36.0	0.0041	0.1	0.033	0.006112010267090656	0.026	0.01	1.4072494669509594	1.651257160791987	2.3985239852398523	0.7215007215007215	0.5935696619950536	0.0978637068862633	-500.0	3.782830805202592	0.002570219789795658	0.002585521337239438	0.03502928220236815	0.010293696584289323	0.010543614503201178
BEPOP-3_B	0.262	0.004	0.004	0.274	0.002	0.002	3191.0	32.0	32.0	-0.02	0.1	0.1	NA	NA	NA	NA	4.979	0.0016	0.0016	0.0	0.00705	0.00035	0.00033	0.0	MS	M	26.0	0.16	0.010550635	True	True	Maxted25	EB	3	-2.151810883008601	0.021042602739577365	0.020819843937573523	32.0	0.0016	0.1	0.00034	0.020931223338575444	0.004	0.002	4.822695035460994	0.9727259725218045	1.5267175572519085	0.7299270072992701	1.0028204324663115	0.03213496686081543	-500.0	3.5039268041935103	0.004333501318824151	0.004377178288361261	-0.5816987086802545	0.006580345311321567	0.006681585356515307
ASAS_J051753-5406.0_A	1.3094	0.0051	0.0051	1.9288	0.003	0.003	6462.0	43.0	43.0	0.0	0.2	0.2	NA	NA	NA	NA	3.9836	0.0012	0.0012	0.0	5.83	0.15	0.15	0.0	MS	F	49.718	0.09	0.038794803	True	True	Miller22	EB	3	0.7656685547590141	0.01103262922939685	0.011320219047995184	43.0	0.0012	0.2	0.15	0.011176424138696017	0.0051	0.003	2.5728987993138936	1.459694807789733	0.3894913700931725	0.1555371215263376	0.6654286598576292	0.03012350637614218	inf	3.8103669536816254	0.0028803472159797394	0.0028995779973475244	0.11707233658597778	0.0016882538564037541	0.0016948423068609414
ASAS_J051753-5406.0_B	1.0896	0.0034	0.0034	1.1815	0.0037	0.0037	6331.0	43.0	43.0	0.0	0.2	0.2	NA	NA	NA	NA	4.3297	0.0026	0.0026	0.0	2.02	0.06	0.06	0.0	MS	F	49.718	0.09	0.023764029	True	True	Miller22	EB	3	0.3053513694466238	0.012711965516137791	0.013095298090147756	43.0	0.0026	0.2	0.06	0.012903631803142773	0.0034	0.0037	2.9702970297029703	4.225830664040419	0.3120411160058737	0.31316123571730853	0.6791975991154636	0.06005034990876967	inf	3.801472313521471	0.0029397456162429947	0.002959780490119357	0.0372670945687099	0.0013530673809928825	0.001357296112101239
LL_Aqr_A	1.1947	0.0009	0.0009	1.318	0.0013	0.0013	6242.0	51.0	51.0	0.04	0.05	0.05	NA	NA	NA	NA	4.2755	0.0009	0.0009	0.0	2.38	0.08	0.08	0.0	MS	F9	40.744	0.007	0.032348321	True	True	Miller26	EB	2	0.37657695705651195	0.01435815004686719	0.01484912103891911	51.0	0.0009	0.05	0.08	0.01460363554289315	0.0009	0.0013	3.361344537815126	3.877994993916109	0.07533271951117435	0.09863429438543247	0.8170458186478693	0.02105016957081043	125.0	3.795323764329314	0.0035339674181718017	0.003562960316409125	0.07725886369294807	0.00032704267429500833	0.00032728913729247744
LL_Aqr_B	1.0334	0.0006	0.0006	0.9927	0.0008	0.0008	5839.0	45.0	45.0	0.05	0.08	0.08	NA	NA	NA	NA	4.4587	0.0008	0.0008	0.0	1.03	0.03	0.03	0.0	MS	G3	40.744	0.007	0.024364324	True	True	Miller26	EB	2	0.012837224705172217	0.012468640559598045	0.012837224705172217	45.0	0.0008	0.08	0.03	0.01265293263238513	0.0006	0.0008	2.912621359223301	98.56439318451102	0.058060770272885615	0.08058829455021659	0.7706799109436547	0.017942449592930673	160.0	3.7663384752512874	0.003334188804204885	0.0033599843835445675	0.014268457209642952	0.00025208154828076056	0.0002522279512789903
TIC100520485_A	1.218	0.015	0.015	1.639	0.041	0.041	6090.0	127.0	127.0	-0.42	0.05	0.05	NA	NA	NA	NA	4.08	0.02	0.02	0.0	3.31	0.1	0.1	0.0	MS	NA	16.45	0.01	0.099635258	True	True	MWang25	EB	3	0.5198279937757188	0.012926385216779024	0.013322961370846653	127.0	0.02	0.05	0.1	0.013124673293812839	0.015	0.041	3.0211480362537766	2.5248107933709156	1.2315270935960592	2.501525320317267	2.0853858784893267	0.49019607843137253	-11.904761904761905	3.784617292632875	0.008963574735280755	0.009152483287135915	0.08564728829685654	0.0053157882988750516	0.005381660957011772
TIC100520485_B	1.015	0.015	0.015	1.14	0.044	0.044	6209.0	144.0	144.0	-0.42	0.05	0.05	NA	NA	NA	NA	4.33	0.03	0.03	0.0	1.73	0.09	0.08	0.0	MS	NA	16.45	0.01	0.069300912	True	True	MWang25	EB	3	0.2380461031287954	0.022025284856279387	0.020562158914889134	144.0	0.03	0.05	0.08499999999999999	0.02129372188558426	0.015	0.044	4.913294797687861	8.945209186668869	1.4778325123152711	3.8596491228070176	2.3192140441294895	0.6928406466512702	-11.904761904761905	3.793021659845983	0.009957195489278536	0.010190854643391312	0.006466042249231681	0.006371182455940442	0.00646604224923173
TIC126323537_A	1.145	0.047	0.047	1.666	0.027	0.027	6787.0	133.0	133.0	-0.53	0.05	0.05	NA	NA	NA	NA	4.05	0.01	0.01	0.0	5.28	0.14	0.13	0.0	MS	NA	8.34	0.01	0.199760192	True	True	MWang25	EB	3	0.7226339225338123	0.011365364004574552	0.01082669349262122	133.0	0.01	0.05	0.135	0.011096028748597886	0.047	0.027	2.5568181818181817	1.5354979060063014	4.104803493449782	1.6206482593037217	1.9596287019301606	0.2469135802469136	-9.433962264150942	3.831677849191467	0.008428245265291068	0.008595052658663338	0.05880548667590681	0.017470768728310798	0.018203146561833666
TIC126323537_B	1.141	0.016	0.016	1.481	0.049	0.049	6605.0	189.0	189.0	-0.53	0.05	0.05	NA	NA	NA	NA	4.15	0.02	0.02	0.0	3.74	0.14	0.14	0.0	MS	NA	8.34	0.01	0.177577938	True	True	MWang25	EB	3	0.5728716022004802	0.0159601233937271	0.0165691014331929	189.0	0.02	0.05	0.14	0.01626461241346	0.016	0.049	3.7433155080213907	2.839137487525188	1.4022787028922	3.3085752869682645	2.861468584405753	0.48192771084337344	-9.433962264150942	3.819872821950546	0.012252720583463272	0.012608466674438823	0.05728564441821465	0.006047714533534913	0.0061331219708333565
TIC189069314_A	1.126	0.069	0.069	1.439	0.047	0.047	6286.0	108.0	108.0	-0.32	0.03	0.03	NA	NA	NA	NA	4.17	0.01	0.01	0.0	2.9	0.09	0.09	0.0	MS	NA	14.49	0.01	0.099309869	True	True	MWang25	EB	3	0.4623979978989561	0.013273190425473536	0.013691677993876161	108.0	0.01	0.03	0.09	0.013482434209674848	0.069	0.047	3.103448275862069	2.915763967607198	6.127886323268207	3.2661570535093816	1.7181037225580655	0.23980815347721823	-9.375	3.7983743766815614	0.007398255254107866	0.007526472716129717	0.05153839051532738	0.025829514768829054	0.027463403207901138
TIC189069314_B	0.96	0.054	0.054	1.023	0.035	0.035	5739.0	117.0	117.0	-0.32	0.03	0.03	NA	NA	NA	NA	4.4	0.03	0.03	0.0	1.01	0.04	0.04	0.0	MS	NA	14.49	0.01	0.070600414	True	True	MWang25	EB	3	0.004321373782642578	0.016867925287295513	0.01754963951639774	117.0	0.03	0.03	0.04	0.017208782401846624	0.054	0.035	3.9603960396039604	398.22480691136195	5.625000000000001	3.421309872922777	2.03868269733403	0.6818181818181818	-9.375	3.7588362247469584	0.008764843303377123	0.008945383475536417	-0.017728766960431602	0.02376672195774878	0.02514303536275537
TIC327361036_A	1.443	0.022	0.022	2.146	0.094	0.094	7553.0	126.0	126.0	0.08	0.04	0.04	NA	NA	NA	NA	3.93	0.04	0.04	0.0	12.45	0.59	0.56	0.0	MS	NA	19.1	0.27	0.112356021	True	True	MWang25	EB	3	1.095169351431755	0.020108239964146346	0.019987496813063554	126.0	0.04	0.04	0.575	0.02004786838860495	0.022	0.094	4.618473895582329	1.8305724463888289	1.5246015246015243	4.3802423112767945	1.6682113067655235	1.0178117048346056	50.0	3.8781194846971676	0.007185182891800146	0.007306060781570256	0.15926633109349422	0.0065712935966340535	0.006672253166024461
TIC327361036_B	1.272	0.021	0.021	1.19	0.063	0.063	7585.0	191.0	191.0	0.08	0.04	0.04	NA	NA	NA	NA	4.39	0.05	0.05	0.0	4.23	0.25	0.24	0.0	MS	NA	19.1	0.27	0.062303665	True	True	MWang25	EB	3	0.6263403673750424	0.024937646623101606	0.02536747168829412	191.0	0.05	0.04	0.245	0.025152559155697862	0.021	0.063	5.791962174940898	4.015797235153601	1.650943396226415	5.294117647058823	2.5181278839815424	1.1389521640091116	50.0	3.879955585122749	0.01080066679546876	0.01107613888566128	0.10448711131239508	0.0071114135679989365	0.0072298016189750874
TIC369605666_A	0.995	0.014	0.014	1.041	0.036	0.036	6116.0	108.0	108.0	-0.05	0.01	0.01	NA	NA	NA	NA	4.4	0.03	0.03	0.0	1.36	0.05	0.05	0.0	MS	NA	10.17	0.01	0.102359882	True	True	MWang25	EB	3	0.13353890837021754	0.015680204285162397	0.01626761271445326	108.0	0.03	0.01	0.05	0.01597390849980783	0.014	0.036	3.676470588235294	11.961988228571146	1.407035175879397	3.4582132564841497	1.7658600392413342	0.6818181818181818	-20.0	3.7864674767402824	0.007602107241349909	0.007737552744170539	-0.002176919254274547	0.006068085491185024	0.00615407336577695
TIC369605666_B	0.827	0.024	0.024	0.789	0.044	0.044	5486.0	116.0	116.0	-0.05	0.01	0.01	NA	NA	NA	NA	4.56	0.05	0.05	0.0	0.51	0.04	0.03	0.0	MS	NA	10.17	0.01	0.077581121	True	True	MWang25	EB	3	-0.2924298239020636	0.03279251339630751	0.02632893872234915	116.0	0.05	0.01	0.035	0.02956072605932833	0.024	0.044	6.862745098039216	10.108656382882609	2.902055622732769	5.576679340937895	2.114473204520598	1.0964912280701755	-20.0	3.739255803268511	0.009087301219038668	0.009281517568955344	-0.08249449044745336	0.012424050532041223	0.012789964273865737
TIC39022841_A	0.856	0.048	0.048	0.929	0.059	0.059	5914.0	101.0	101.0	-0.19	0.03	0.03	NA	NA	NA	NA	4.44	0.02	0.02	0.0	0.95	0.06	0.06	0.0	MS	NA	21.59	0.19	0.04302918	True	True	MWang25	EB	3	-0.022276394711152253	0.026597768493794832	0.02833359864393501	101.0	0.02	0.03	0.06	0.02746568356886492	0.048	0.059	6.315789473684211	123.29501216422041	5.607476635514018	6.35091496232508	1.7078119715928306	0.4504504504504504	-15.789473684210526	3.771881320190099	0.0073543114857645975	0.007480997233710873	-0.06752623532284678	0.0236946657982101	0.025062403902567087
TIC39022841_B	0.892	0.037	0.037	1.074	0.087	0.087	6071.0	102.0	102.0	-0.19	0.03	0.03	NA	NA	NA	NA	4.33	0.03	0.03	0.0	1.41	0.12	0.11	0.0	MS	NA	21.59	0.19	0.049745252	True	True	MWang25	EB	3	0.14921911265537988	0.03547231816221888	0.03527576034854317	102.0	0.03	0.03	0.11499999999999999	0.035374039255381025	0.037	0.087	8.156028368794328	23.70610481854093	4.147982062780269	8.100558659217876	1.6801185966068193	0.6928406466512702	-15.789473684210526	3.7832602328729488	0.007236044094160565	0.007358653981274443	-0.04963514562387693	0.017650859617518715	0.01839873964795044
TIC431925451_A	1.426	0.079	0.079	1.488	0.09	0.09	6989.0	131.0	131.0	-0.2	0.02	0.02	NA	NA	NA	NA	4.25	0.05	0.05	0.0	4.74	0.3	0.29	0.0	MS	NA	14.19	0.01	0.104862579	True	True	MWang25	EB	3	0.6757783416740851	0.026652194771440207	0.02741833069315347	131.0	0.05	0.02	0.295	0.02703526273229684	0.079	0.09	6.223628691983122	4.000611008829198	5.539971949509117	6.048387096774194	1.8743740163113465	1.1764705882352942	-10.0	3.8444150404738244	0.00806495316303213	0.008217559694899013	0.15411952551584673	0.023416974414015385	0.024751929792861116
TIC431925451_B	1.404	0.061	0.061	1.481	0.087	0.087	6614.0	145.0	145.0	-0.2	0.02	0.02	NA	NA	NA	NA	4.24	0.07	0.07	0.0	3.82	0.24	0.23	0.0	MS	NA	14.19	0.01	0.104369274	True	True	MWang25	EB	3	0.5820633629117087	0.026462670665485355	0.02696891433338955	145.0	0.07	0.02	0.235	0.026715792499437452	0.061	0.087	6.151832460732985	4.589842653176899	4.344729344729345	5.874409182984469	2.1923193226489266	1.6509433962264153	-10.0	3.820464190577684	0.009418255865809133	0.009627039437195783	0.14736710779378645	0.01847051689634177	0.0192910951250711
TIC446092483_A	1.342	0.019	0.019	2.194	0.069	0.069	6336.0	120.0	120.0	-0.25	0.01	0.01	NA	NA	NA	NA	3.88	0.03	0.03	0.0	6.07	0.21	0.21	0.0	MS	NA	26.92	0.05	0.081500743	True	True	MWang25	EB	3	0.7831886910752576	0.014770952661938619	0.01529107505716687	120.0	0.03	0.01	0.21	0.015031013859552744	0.019	0.069	3.459637561779242	1.9192072141537595	1.4157973174366616	3.1449407474931634	1.893939393939394	0.7731958762886598	-4.0	3.801815168581437	0.00814835313257678	0.008304162788579372	0.12775251583297328	0.006105609370361392	0.006192671645472256
TIC446092483_B	1.486	0.028	0.028	1.459	0.077	0.077	6096.0	111.0	111.0	-0.25	0.01	0.01	NA	NA	NA	NA	4.28	0.04	0.04	0.0	2.41	0.14	0.13	0.0	MS	NA	26.92	0.05	0.054197623	True	True	MWang25	EB	3	0.3820170425748684	0.02452313785908683	0.024082195574414544	111.0	0.04	0.01	0.135	0.024302666716750687	0.028	0.077	5.601659751037344	6.361670817863527	1.8842530282637957	5.277587388622344	1.8208661417322836	0.9345794392523364	-4.0	3.785044958331544	0.007836787053852934	0.007980803589114682	0.1720188094245565	0.00810706573949746	0.008261285442600685
TIC46299496_A	1.123	0.028	0.028	1.13	0.018	0.018	6056.0	113.0	113.0	-0.56	0.03	0.03	NA	NA	NA	NA	4.38	0.01	0.01	0.0	1.54	0.04	0.04	0.0	MS	NA	11.99	0.01	0.094245204	True	True	MWang25	EB	3	0.18752072083646307	0.011136366117959567	0.01142946178078183	113.0	0.01	0.03	0.04	0.011282913949370699	0.028	0.018	2.5974025974025974	6.016889173122652	2.4933214603739984	1.592920353982301	1.8659180977542933	0.22831050228310504	-5.357142857142857	3.7821858664920165	0.008028903751962968	0.0081801362338072	0.050379756261457784	0.010695567368334026	0.010965637085320654
TIC46299496_B	1.053	0.026	0.026	1.02	0.04	0.04	5926.0	120.0	120.0	-0.56	0.03	0.03	NA	NA	NA	NA	4.44	0.02	0.02	0.0	1.15	0.05	0.05	0.0	MS	NA	11.99	0.01	0.085070892	True	True	MWang25	EB	3	0.06069784035361165	0.018483405694013168	0.019305155195386663	120.0	0.02	0.03	0.05	0.018894280444699915	0.026	0.04	4.347826086956522	31.128422913609754	2.469135802469136	3.9215686274509802	2.0249746878164023	0.4504504504504504	-5.357142857142857	3.772761647144032	0.008706495697766048	0.008884615648377281	0.022428371185486493	0.010593073497424162	0.010857927588208333
TIC54759992_A	1.236	0.042	0.042	1.255	0.028	0.028	6733.0	126.0	126.0	-0.53	0.03	0.03	NA	NA	NA	NA	4.33	0.01	0.01	0.0	2.9	0.09	0.09	0.0	MS	NA	9.62	0.05	0.13045738	True	True	MWang25	EB	3	0.4623979978989561	0.013273190425473536	0.013691677993876161	126.0	0.01	0.03	0.09	0.013482434209674848	0.042	0.028	3.103448275862069	2.915763967607198	3.3980582524271847	2.2310756972111556	1.8713797712758058	0.23094688221709006	-5.660377358490566	3.8282086144679455	0.00805218839054156	0.008204307659627652	0.09201847075279702	0.014512383069584342	0.015014143959446766
TIC54759992_B	1.03	0.011	0.011	0.98	0.035	0.035	5619.0	139.0	139.0	-0.53	0.03	0.03	NA	NA	NA	NA	4.48	0.03	0.03	0.0	0.86	0.04	0.04	0.0	MS	NA	9.62	0.05	0.101871102	True	True	MWang25	EB	3	-0.06550154875643228	0.01974405819575717	0.02068459885985105	139.0	0.03	0.03	0.04	0.02021432852780411	0.011	0.035	4.651162790697675	30.860840562673037	1.0679611650485434	3.571428571428572	2.4737497775404877	0.6696428571428571	-5.660377358490566	3.7496590320949	0.010612628447163264	0.010878473610530737	0.012837224705172217	0.004613504805363908	0.004663040698745768
NGTS-EB-8_A	0.25	0.005	0.004	0.255	0.004	0.005	3500.0	100.0	200.0	0.0	0.5	0.5	NA	NA	NA	NA	5.023	0.02	0.016	0.0	0.00879	0.00108	0.00187	1.0	MS	M	8.43	0.02	0.03024911	True	True	OBrien25	EB	3	-2.0560111249262283	0.05032827759586489	0.10388278061701417	150.0	0.018000000000000002	0.5	0.001475	0.07710552910643953	0.0045000000000000005	0.0045000000000000005	16.78043230944255	3.7502486329788782	1.8000000000000003	1.7647058823529413	4.285714285714286	0.3583515827194904	inf	3.5440680443502757	0.012234456417011597	0.02555410447238815	-0.6020599913279624	0.008600171761917519	0.007004901568658517
NGTS-EB-8_B	0.208	0.005	0.004	0.233	0.006	0.005	3300.0	100.0	100.0	0.0	0.5	0.5	NA	NA	NA	NA	5.021	0.02	0.022	0.0	0.0058	0.0008	0.00072	1.0	MS	M	8.43	0.02	0.027639383	True	True	OBrien25	EB	3	-2.2365720064370627	0.05611594197893144	0.057564281279018026	100.0	0.020999999999999998	0.5	0.00076	0.05684011162897473	0.0045000000000000005	0.0055	13.10344827586207	2.5413942169258843	2.1634615384615388	2.360515021459227	3.0303030303030303	0.41824337781318455	inf	3.5185139398778875	0.012964977164367397	0.013363961557981696	-0.6819366650372385	0.01031626847597622	0.00843316753686274
KIC6147573_A	0.98	0.01	0.01	1.007	0.005	0.005	5699.0	100.0	100.0	-0.003	0.031	0.031	LAMOST_DR11	NA	NA	NA	4.422	0.003	0.003	0.0	0.95	0.12	0.1	0.0	MS	G3	46.0	0.2	0.021891304	True	True	Ozdarcan24	EB	3	-0.022276394711152253	0.05166017239636183	0.04830467957455503	100.0	0.003	0.031	0.11	0.049982425985458434	0.01	0.005	11.578947368421053	224.37394665320633	1.0204081632653061	0.496524329692155	1.754693805930865	0.06784260515603799	-1033.3333333333333	3.7557986569738304	0.007554451774384852	0.007688189478846752	-0.00877392430750515	0.004409118905055062	0.00445434142625001
KIC8543278_A	0.827	0.007	0.007	0.746	0.004	0.004	5270.0	90.0	90.0	-0.166	0.028	0.028	LAMOST_DR11	NA	NA	NA	4.611	0.004	0.004	0.0	0.39	0.05	0.04	0.0	MS	K0	18.64	0.05	0.040021459	True	True	Ozdarcan24	EB	3	-0.4089353929735008	0.052388069459688213	0.04699656267622354	90.0	0.004	0.028	0.045	0.04969231606795588	0.007	0.004	11.538461538461538	12.151630042737818	0.8464328899637245	0.5361930294906166	1.7077798861480076	0.08674907829104317	-16.867469879518072	3.7218106152125467	0.007354174480223463	0.007480855467313585	-0.08249449044745336	0.003660541085192051	0.0036916571688299787
KIC9762519_A	0.92	0.02	0.02	0.916	0.008	0.008	5750.0	90.0	90.0	-0.447	0.028	0.028	LAMOST_DR11	NA	NA	NA	4.48	0.005	0.005	0.0	0.83	0.1	0.09	0.0	MS	G7	18.9	0.1	0.048465608	True	True	Ozdarcan24	EB	3	-0.08092190762392612	0.04940485617786121	0.0498463726450977	90.0	0.005	0.028	0.095	0.04962561441147945	0.02	0.008	11.44578313253012	61.32531457625535	2.1739130434782608	0.8733624454148472	1.565217391304348	0.11160714285714285	-6.263982102908278	3.7596678446896306	0.0067450024227690974	0.006851413501359094	-0.036212172654444715	0.009340026254143402	0.0095453179062304
KIC11769146_A	1.001	0.007	0.007	0.968	0.002	0.002	5800.0	150.0	150.0	0.0	0.25	0.25	NA	NA	NA	NA	4.467	0.001	0.001	0.0	0.95	0.09	0.08	0.0	MS	NA	222.4	0.5	0.004352518	True	True	OzdarcanFeb25	EB	3	-0.022276394711152253	0.03930973400993262	0.03820435267022922	150.0	0.001	0.25	0.08499999999999999	0.03875704334008093	0.007	0.002	8.947368421052632	173.982566939694	0.6993006993006995	0.2066115702479339	2.586206896551724	0.022386389075442135	inf	3.7634279935629373	0.011088972165612443	0.011379545743498642	0.0004340774793185929	0.003026454630187801	0.0030476930820053315
KIC11769146_B	0.846	0.006	0.006	0.785	0.002	0.002	5180.0	150.0	150.0	0.0	0.25	0.25	NA	NA	NA	NA	4.575	0.001	0.001	0.0	0.4	0.05	0.04	0.0	MS	NA	222.4	0.5	0.003529676	True	True	OzdarcanFeb25	EB	3	-0.3979400086720376	0.05115252244738128	0.045757490560675074	150.0	0.001	0.25	0.045	0.048455006504028175	0.006	0.002	11.25	12.17646013169849	0.7092198581560284	0.25477707006369427	2.8957528957528957	0.02185792349726776	inf	3.714329759745233	0.012397449281339235	0.012761774689305838	-0.07262963696097648	0.0030692317276765774	0.0030910769771418795
KIC8610483_A	0.92	0.02	0.02	1.461	0.01	0.01	5700.0	150.0	150.0	-0.25	0.25	0.25	NA	NA	NA	NA	4.07	0.004	0.004	0.0	2.0	0.2	0.2	0.0	MS	NA	68.7	0.4	0.021266376	True	True	OzdarcanFeb25	EB	3	0.3010299956639812	0.041392685158225084	0.04575749056067513	150.0	0.004	0.25	0.2	0.04357508785945011	0.02	0.01	10.0	14.475330859749253	2.1739130434782608	0.6844626967830253	2.6315789473684212	0.09828009828009827	-100.0	3.7558748556724915	0.011281010409688985	0.011581872549815131	-0.036212172654444715	0.009340026254143402	0.0095453179062304
KIC8610483_B	0.92	0.02	0.02	1.329	0.009	0.009	5751.0	150.0	150.0	-0.25	0.25	0.25	NA	NA	NA	NA	4.153	0.004	0.004	0.0	1.7	0.2	0.2	0.0	MS	NA	68.7	0.4	0.019344978	True	True	OzdarcanFeb25	EB	3	0.2304489213782739	0.048304679574555004	0.054357662322592676	150.0	0.004	0.25	0.2	0.05133117094857384	0.02	0.009	11.764705882352942	22.274424476179473	2.1739130434782608	0.6772009029345372	2.6082420448617634	0.09631591620515291	-100.0	3.759743367597725	0.011182247041274351	0.011477794928984153	-0.036212172654444715	0.009340026254143402	0.0095453179062304
KIC8868907_A	1.032	0.005	0.005	1.318	0.002	0.002	5800.0	150.0	150.0	0.0	0.25	0.25	NA	NA	NA	NA	4.2115	0.0009	0.0009	0.0	1.8	0.2	0.2	0.0	MS	NA	148.6	0.2	0.008869448	True	True	OzdarcanFeb25	EB	3	0.25527250510330607	0.04575749056067513	0.05115252244738128	150.0	0.0009	0.25	0.2	0.0484550065040282	0.005	0.002	11.11111111111111	18.981678612202664	0.4844961240310077	0.15174506828528073	2.586206896551724	0.02137005817404725	inf	3.7634279935629373	0.011088972165612443	0.011379545743498642	0.01367969729119256	0.0020990590978483686	0.0021092536939143064
