ID,M,eM1,eM2,R,eR1,eR2,Teff,eTeff1,eTeff2,FeH,eFeH1,eFeH2,Ref,MH,eMH1,eMH2,logg,elogg1,elogg2,"logg_from_M,R",L,eL1,eL2,L_from_SB,class,type,orbit_a(Rsol),eOrbit_a,R/a,detached,well_detached,source,mode,database,logL,elogL1,elogL2,eTeff,elogg,eFeH,eL,eM,eR,elogL,percent_eM,percent_eR
NGTS_0002-29_B,0.224,0.001,0.001,0.276,0.002,0.002,3228.49,19.37,19.37,0.04,0.04,0.04,,,,,4.908,0.017,0.017,0.0,0.00746,0.00053,0.0005,0.0,ms,,3.8239,0.0099,0.07217762,True,True,Xiong23,EB,3,-2.1272611725273314,0.029807951841322566,0.03012958786210662,19.37,0.017,0.04,0.000515,0.001,0.002,0.029968769851714594,0.44642857142857145,0.7246376811594203
PTFEB_132.707+19.810_A,0.395,0.001,0.001,0.363,0.003,0.003,3258.37,39.1,39.1,0.14,0.04,0.04,,,,,4.915,0.019,0.019,0.0,0.0134,0.0017,0.0015,0.0,ms,M3.5±0.2,11.77,0.01,0.030832796,True,True,Xiong23,EB,3,-1.8728952016351923,0.05187214892836178,0.051557836972276894,39.1,0.019,0.04,0.0015999999999999999,0.001,0.003,0.05171499295031934,0.25316455696202533,0.8264462809917356
PTFEB_132.707+19.810_B,0.21,0.001,0.001,0.272,0.005,0.005,3118.89,46.78,46.78,0.14,0.04,0.04,,,,,4.891,0.039,0.039,0.0,0.0063,0.0011,0.001,0.0,ms,M4.3±0.7,11.77,0.01,0.023103362,True,True,Xiong23,EB,3,-2.2006594505464183,0.06989117027739455,0.07506467985279253,46.78,0.039,0.04,0.0010500000000000002,0.001,0.005,0.07247792506509354,0.4761904761904762,1.838235294117647
TYC_1332-131-1_A,1.2,0.014,0.014,2.412,0.21,0.21,6082.8,7.88,7.88,-0.078,0.006,0.006,,,,,3.992,0.011,0.011,0.0,7.18,3.54,2.37,0.0,ms,,12.3748729,,0.194911093,True,True,Xiong23,EB,3,0.8561244442423003,0.17407034111445097,0.17397936786846857,7.88,0.011,0.006,2.955,0.014,0.21,0.17402485449145977,1.1666666666666667,8.706467661691542
TYC_1332-131-1_B,1.309,0.014,0.014,1.551,0.159,0.159,6017.11,128.33,128.33,-0.078,0.006,0.006,,,,,4.173,0.133,0.133,0.0,2.84,1.9,1.14,0.0,ms,,12.3748729,,0.125334621,True,True,Xiong23,EB,3,0.45331834004703764,0.2224600016270475,0.22286941866876372,128.33,0.133,0.006,1.52,0.014,0.159,0.22266471014790562,1.0695187165775402,10.251450676982593
TYC_2271-1530-1_A,1.123,0.031,0.031,1.723,0.08,0.08,6492.12,13.9,13.9,-0.101,0.013,0.013,,,,,4.006,0.023,0.023,0.0,4.75,1.14,0.92,0.0,ms,,24.82086886,,0.069417393,True,True,Xiong23,EB,3,0.6766936096248666,0.09342168516223504,0.09349483565624384,13.9,0.023,0.013,1.03,0.031,0.08,0.09345826040923944,2.7604630454140695,4.643064422518862
TYC_2271-1530-1_B,1.123,0.031,0.031,1.68,0.13,0.13,6625.81,94.05,94.05,-0.101,0.013,0.013,,,,,4.037,0.088,0.088,0.0,4.91,2.27,1.55,0.0,ms,,24.82086886,,0.067684979,True,True,Xiong23,EB,3,0.6910814921229684,0.16504295211933184,0.16474221473312434,94.05,0.088,0.013,1.9100000000000001,0.031,0.13,0.1648925834262281,2.7604630454140695,7.738095238095238
Tyc_5227-1023-1_A,0.956,0.007,0.007,1.388,0.004,0.004,6353.31,88.95,88.95,-0.63,0.11,0.11,,,,,4.13,0.01,0.01,0.0,2.83,0.39,0.34,0.0,ms,F7,13.54,0.07,0.10252698,True,True,Xiong23,EB,3,0.45178643552429026,0.05606943617154064,0.055587088428553866,88.95,0.01,0.11,0.365,0.007,0.004,0.055828262300047254,0.7322175732217574,0.2881844380403459
Tyc_5227-1023-1_B,0.839,0.005,0.005,0.977,0.004,0.004,5929.25,94.87,94.87,-0.63,0.11,0.11,,,,,4.38,0.01,0.01,0.0,1.1,0.2,0.1,0.0,ms,,13.54,0.07,0.072167766,True,True,Xiong23,EB,3,0.04139268515822508,0.07255066714861172,0.04139268515822508,94.87,0.01,0.11,0.15000000000000002,0.005,0.004,0.0569716761534184,0.5959475566150179,0.4094165813715456
UCAC4_473-001351_A,1.105,0.023,0.023,1.46,0.186,0.186,5897.59,25.76,25.76,0.079,0.024,0.024,,,,,4.173,0.043,0.043,0.0,2.32,1.86,1.03,0.0,ms,,25.18153515,,0.057978991,True,True,Xiong23,EB,3,0.3654879848908996,0.2556882968841355,0.2548982745916507,25.76,0.043,0.024,1.445,0.023,0.186,0.2552932857378931,2.0814479638009047,12.739726027397262
UCAC4_473-001351_B,0.932,0.023,0.023,1.882,0.239,0.239,6119.73,295.09,295.09,0.079,0.024,0.024,,,,,3.857,0.126,0.126,0.0,4.48,4.86,2.33,0.0,ms,,25.18153515,,0.074737302,True,True,Xiong23,EB,3,0.651278013998144,0.3190688622319493,0.3188395540825386,295.09,0.126,0.024,3.595,0.023,0.239,0.31895420815724396,2.4678111587982827,12.699256110520723
UCAC4_555-031577_A,1.151,0.04,0.04,1.572,0.144,0.144,6546.17,39.09,39.09,-0.384,0.027,0.027,,,,,4.124,0.044,0.044,0.0,4.09,2.17,1.42,0.0,ms,,11.46449241,,0.137119023,True,True,Xiong23,EB,3,0.6117233080073418,0.18485102520308794,0.18521204664276653,39.09,0.044,0.027,1.795,0.04,0.144,0.18503153592292723,3.475238922675934,9.16030534351145
UCAC4_555-031577_B,0.85,0.04,0.04,1.132,0.11,0.11,5736.81,52.19,52.19,-0.384,0.027,0.027,,,,,4.259,0.114,0.114,0.0,1.25,0.72,0.46,0.0,ms,,11.46449241,,0.098739653,True,True,Xiong23,EB,3,0.09691001300805642,0.1975562131535365,0.19928292171761497,52.19,0.114,0.027,0.59,0.04,0.11,0.19841956743557573,4.705882352941177,9.71731448763251
UCAC4_570-022931_A,1.271,0.04,0.04,2.225,0.151,0.151,6436.53,24.81,24.81,0.063,0.023,0.023,,,,,4.05,0.041,0.041,0.0,7.66,2.84,2.07,0.0,ms,,15.89812825,,0.139953582,True,True,Xiong23,EB,3,0.884228769632604,0.13696052943733406,0.13681696174618074,24.81,0.041,0.023,2.455,0.04,0.151,0.1368887455917574,3.1471282454760034,6.786516853932584
UCAC4_570-022931_B,1.174,0.04,0.04,0.934,0.204,0.204,6672.47,227.47,227.47,0.063,0.023,0.023,,,,,4.566,0.344,0.344,0.0,1.56,2.92,1.02,0.0,ms,,15.89812825,,0.058749054,True,True,Xiong23,EB,3,0.1931245983544616,0.4581534156436824,0.46073083853149305,227.47,0.344,0.023,1.97,0.04,0.204,0.4594421270875877,3.4071550255536627,21.84154175588865
UCAC4_576-009710_A,1.265,0.009,0.009,1.131,0.161,0.161,6164.53,14.12,14.12,-0.087,0.013,0.013,,,,,4.272,0.023,0.023,0.0,1.67,1.55,0.8,0.0,ms,,11.80963692,,0.095769244,True,True,Xiong23,EB,3,0.22271647114758325,0.28513940054824766,0.2831972185289648,14.12,0.023,0.013,1.175,0.009,0.161,0.2841683095386062,0.7114624505928854,14.235190097259064
UCAC4_576-009710_B,1.233,0.009,0.009,2.0,0.139,0.139,5132.08,274.89,274.89,-0.087,0.013,0.013,,,,,3.924,0.077,0.077,0.0,2.5,2.0,1.11,0.0,ms,,11.80963692,,0.169353217,True,True,Xiong23,EB,3,0.3979400086720376,0.2552725051033061,0.25492520841794253,274.89,0.077,0.013,1.5550000000000002,0.009,0.139,0.2550988567606243,0.72992700729927,6.950000000000001
UCAC4_625-128029_A,1.187,0.007,0.007,1.825,0.149,0.149,6016.9,32.34,32.34,-0.105,0.02,0.02,,,,,4.239,0.03,0.03,0.0,3.94,1.82,1.24,0.0,ms,,19.90498668,,0.091685568,True,True,Xiong23,EB,3,0.5954962218255742,0.1649262615976379,0.1641324576665868,32.34,0.03,0.02,1.53,0.007,0.149,0.16452935963211235,0.5897219882055602,8.164383561643834
UCAC4_625-128029_B,0.986,0.007,0.007,1.905,0.247,0.247,5495.31,43.96,43.96,-0.105,0.02,0.02,,,,,3.872,0.132,0.132,0.0,2.99,2.46,1.35,0.0,ms,,19.90498668,,0.095704661,True,True,Xiong23,EB,3,0.4756711883244297,0.26072531395221277,0.26082734027673177,43.96,0.132,0.02,1.905,0.007,0.247,0.2607763271144723,0.7099391480730224,12.965879265091862
UCAC4_665-061158_A,0.712,0.007,0.007,0.817,0.057,0.057,4747.23,73.64,73.64,-0.208,0.058,0.058,,,,,4.401,0.095,0.095,0.0,0.31,0.13,0.09,0.0,ms,,5.554021558,,0.147100617,True,True,Xiong23,EB,3,-0.5086383061657274,0.15209098265191479,0.14893901301206636,73.64,0.095,0.058,0.11,0.007,0.057,0.15051499783199057,0.9831460674157305,6.9767441860465125
UCAC4_665-061158_B,0.566,0.007,0.007,0.719,0.116,0.116,3579.6,119.26,119.26,-0.208,0.058,0.058,,,,,4.477,0.202,0.202,0.0,0.08,0.09,0.04,0.0,ms,,5.554021558,,0.129455745,True,True,Xiong23,EB,3,-1.0969100130080565,0.32735893438633035,0.30102999566398103,119.26,0.202,0.058,0.065,0.007,0.116,0.3141944650251557,1.236749116607774,16.13351877607789
V*_MW_Aur_A,1.412,0.11,0.11,2.279,0.426,0.426,7007.88,68.71,68.71,-0.039,0.036,0.036,,,,,4.016,0.057,0.057,0.0,11.3,15.56,6.54,0.0,ms,,35.8495278,,0.06357127,True,True,Xiong23,EB,3,1.0530784434834197,0.3760275648492768,0.3754714907629265,68.71,0.057,0.036,11.05,0.11,0.426,0.37574952780610166,7.790368271954675,18.69240895129443
V*_V714_And_A,1.617,0.103,0.103,2.459,0.046,0.046,6227.49,10.93,10.93,0.168,0.01,0.01,,,,,4.078,0.018,0.018,0.0,8.2,0.75,0.69,0.0,ms,,18.12862638,,0.135641827,True,True,Xiong23,EB,3,0.9138138523837167,0.03800918293219524,0.038173915379548284,10.93,0.018,0.01,0.72,0.103,0.046,0.03809154915587176,6.369820655534941,1.8706791378609189
V*_V714_And_B,1.344,0.103,0.103,1.717,0.026,0.026,6396.25,36.37,36.37,0.168,0.01,0.01,,,,,4.096,0.057,0.057,0.0,4.45,0.41,0.37,0.0,ms,,18.12862638,,0.094712085,True,True,Xiong23,EB,3,0.6483600109809317,0.03827625828136172,0.03769984789105174,36.37,0.057,0.01,0.39,0.103,0.026,0.03798805308620673,7.6636904761904745,1.5142690739662201
V818_Tau_A,1.024,0.001,0.001,0.923,0.007,0.007,5649.37,22.6,22.6,0.05,0.05,0.05,,,,,4.518,0.014,0.014,0.0,0.782,0.039,0.037,0.0,ms,,16.05,,0.057507788,True,True,Xiong23,EB,3,-0.10679324694015198,0.021136404059592787,0.021050480311555195,22.6,0.014,0.05,0.038,0.001,0.007,0.02109344218557399,0.09765625,0.7583965330444205
V818_Tau_B,0.743,0.001,0.001,0.739,0.011,0.011,4295.36,42.95,42.95,0.05,0.05,0.05,,,,,4.571,0.032,0.032,0.0,0.167,0.02,0.018,0.0,ms,,16.05,,0.046043614,True,True,Xiong23,EB,3,-0.7772835288524167,0.04912513538891561,0.04953020273530917,42.95,0.032,0.05,0.019,0.001,0.011,0.04932766906211239,0.13458950201884254,1.4884979702300405
WASP_0639-32_B,0.783,0.001,0.001,0.729,0.003,0.003,5395.11,32.37,32.37,-0.33,0.1,0.1,,,,,4.607,0.01,0.01,0.0,0.406,0.025,0.024,0.0,ms,K,26.964,0.031,0.027036048,True,True,Xiong23,EB,3,-0.39147396642280585,0.025951236583537485,0.02646267066548541,32.37,0.01,0.1,0.0245,0.001,0.003,0.026206953624511448,0.1277139208173691,0.411522633744856
ZTF_J034350.31+515137.1_A,1.061,0.043,0.043,1.487,0.154,0.154,5901.86,73.94,73.94,0.026,0.055,0.055,,,,,4.323,0.093,0.093,0.0,2.42,1.53,0.94,0.0,ms,,9.014663159,,0.164953473,True,True,Xiong23,EB,3,0.38381536598043126,0.21278172964602898,0.21355365058547388,73.94,0.093,0.055,1.2349999999999999,0.043,0.154,0.21316769011575143,4.052780395852969,10.356422326832549
ZTF_J034350.31+515137.1_B,0.893,0.043,0.043,1.721,0.292,0.292,5284.07,132.16,132.16,0.026,0.055,0.055,,,,,3.917,0.171,0.171,0.0,2.08,2.62,1.16,0.0,ms,,9.014663159,,0.190911182,True,True,Xiong23,EB,3,0.31806333496276157,0.35403452297295596,0.3542755076172062,132.16,0.171,0.055,1.8900000000000001,0.043,0.292,0.3541550152950811,4.8152295632698765,16.966879721092386
KIC9656397_A,1.15,0.15,0.09,1.09,0.16,0.16,6270.0,140.0,130.0,-0.089,0.041,0.041,LAMOST_DR11,-0.075,0.025,0.025,4.38,0.04,0.04,0.0,1.66,0.51,0.49,0.0,ms,F2,204.0,20.0,0.005343137,True,True,Xu26,EB,3,0.22010808804005508,0.11635164580847443,0.15192222629389346,135.0,0.04,0.041,0.5,0.12,0.16,0.13413693605118393,10.434782608695652,14.678899082568806
KIC9656397_B,1.16,0.19,0.14,1.09,0.16,0.15,6360.0,140.0,130.0,-0.089,0.041,0.041,LAMOST_DR11,-0.075,0.025,0.025,4.38,0.04,0.04,0.0,1.76,0.54,0.51,0.0,ms,F2,204.0,20.0,0.005343137,True,True,Xu26,EB,3,0.24551266781414982,0.11621516820344302,0.14860265480609341,135.0,0.04,0.041,0.525,0.165,0.155,0.13240891150476822,14.224137931034484,14.22018348623853
KOI-126_A,1.2713,0.0047,0.0047,1.9984,0.0027,0.0026,5880.0,99.0,100.0,0.15,0.08,0.08,,,,,3.9409,0.0011,0.001,0.0,4.3,0.29,0.29,0.0,ms,F,52.8746,0.0602,0.0377951,True,True,Yenawine22,TEB,3,0.6334684555795865,0.028344229957674716,0.030324082959404253,99.5,0.0010500000000000002,0.08,0.29,0.0047,0.00265,0.029334156458539484,0.36970030677259497,0.13260608486789432
KOI-126_B,0.23529,0.00062,0.00062,0.255,0.00075,0.00076,3248.0,36.0,36.0,0.15,0.08,0.08,,,,,4.997,0.0025,0.0025,0.0,0.00653,0.0003,0.00026,0.0,ms,M,4.6355,0.0041,0.055010079,True,True,Yenawine22,TEB,3,-2.185086818724926,0.01950752240645892,0.017645640444357458,36.0,0.0025,0.08,0.00028,0.00062,0.000755,0.01857658142540819,0.2635046113306983,0.296078431372549
KOI-126_C,0.20739,0.00055,0.00055,0.23196,0.00067,0.00069,3177.0,37.0,35.0,0.15,0.08,0.08,,,,,5.024,0.0025,0.0025,0.0,0.00495,0.00023,0.00022,0.0,ms,M,4.6355,0.0041,0.050039757,True,True,Yenawine22,TEB,3,-2.305394801066431,0.019724560811664293,0.019744058195757308,36.0,0.0025,0.08,0.000225,0.00055,0.00068,0.0197343095037108,0.2652008293553209,0.2931539920675979
HD146233,0.97,0.02,0.02,1.0,0.01,0.01,5786.0,200.0,200.0,0.0961,0.0064,0.0064,APOGEE2_DR17,,,,4.44,0.01,0.01,0.0,1.00974,0.14841,0.13405,1.0,ms,,,,,,,Yildiz19,A,3,0.004209560810756556,0.05955525069937213,0.06185917052938578,200.0,0.01,0.0064,0.14123,0.02,0.01,0.060707210614378955,2.061855670103093,1.0
HD181420,1.42,0.02,0.02,1.62,0.01,0.01,6599.0,15.0,15.0,-0.0008,0.0051,0.0051,APOGEE2_DR17,,,,4.17,0.01,0.01,0.0,4.48371,0.06897,0.06853,1.0,ms,,,,,,,Yildiz19,A,3,0.6516375152805072,0.006629610292733457,0.006689101497559524,15.0,0.01,0.0051,0.06875,0.02,0.01,0.00665935589514649,1.4084507042253522,0.6172839506172839
KIC10018963,1.23,0.02,0.02,1.96,0.01,0.01,6147.0,94.0,94.0,-0.2176,0.0062,0.0062,APOGEE2_DR17,,,,3.94,0.01,0.01,0.0,4.94151,0.31337,0.29965,1.0,ms,F,,,,,,Yildiz19,A,2,0.6938596785718036,0.026703124393242406,0.027167640716521113,94.0,0.01,0.0062,0.30651,0.02,0.01,0.02693538255488176,1.6260162601626016,0.5102040816326531
KIC10355856,1.38,0.02,0.02,1.72,0.01,0.01,6428.0,22.0,22.0,-0.1102,0.0054,0.0054,APOGEE2_DR17,,,,4.09,0.01,0.01,0.0,4.55046,0.08208,0.08139,1.0,ms,F,,,,,,Yildiz19,A,2,0.6580553011326764,0.0077638768214054465,0.007838143971613198,22.0,0.01,0.0054,0.081735,0.02,0.01,0.0078010103965093225,1.4492753623188408,0.5813953488372093
KIC10454113,1.16,0.02,0.02,1.25,0.01,0.01,6169.0,95.0,95.0,-0.0585,0.0059,0.0059,APOGEE2_DR17,,,,4.31,0.01,0.01,0.0,2.0388,0.13262,0.12694,1.0,ms,F,,,,,,Yildiz19,A,2,0.30937462491667045,0.02736920869013848,0.027918537946025057,95.0,0.01,0.0059,0.12978,0.02,0.01,0.02764387331808177,1.7241379310344829,0.8
KIC10644253,1.16,0.04,0.04,1.11,0.02,0.02,6162.0,152.0,152.0,0.1471,0.0045,0.0045,APOGEE2_DR17,,,,4.42,0.02,0.02,0.0,1.6004,0.17388,0.16254,1.0,ms,F,,,,,,Yildiz19,A,2,0.20422854270695956,0.04479361442310911,0.046511940517803996,152.0,0.02,0.0045,0.16821,0.04,0.02,0.045652777470456554,3.4482758620689657,1.8018018018018016
KIC10920273,1.09,0.02,0.02,1.86,0.01,0.01,5808.0,281.0,281.0,-0.139,0.02,0.02,LAMOST_DR11,,,,3.93,0.01,0.01,0.0,3.54672,0.7418,0.63929,1.0,ms,G3,,,,,,Yildiz19,A,3,0.5498269039343529,0.08248053586567239,0.08631763658879255,281.0,0.01,0.02,0.690545,0.02,0.01,0.08439908622723247,1.8348623853211008,0.5376344086021505
KIC11026764,1.11,0.02,0.02,2.05,0.01,0.01,5822.0,161.0,161.0,0.0579,0.0052,0.0052,APOGEE2_DR17,,,,3.86,0.01,0.01,0.0,4.35002,0.50331,0.46352,1.0,ms,G,,,,,,Yildiz19,A,2,0.6384912537062857,0.04754856827179066,0.04893258166477965,161.0,0.01,0.0052,0.48341500000000004,0.02,0.01,0.048240574968285155,1.8018018018018016,0.48780487804878053
KIC11081729,1.45,0.03,0.03,1.42,0.02,0.02,6674.0,16.0,16.0,-0.1275,0.0054,0.0054,APOGEE2_DR17,,,,4.3,0.01,0.01,0.0,3.60426,0.10797,0.10653,1.0,ms,F,,,,,,Yildiz19,A,2,0.5568161120774121,0.012818764046024222,0.013029830101077833,16.0,0.01,0.0054,0.10725,0.03,0.02,0.012924297073551028,2.0689655172413794,1.4084507042253522
KIC11295426,1.02,0.02,0.02,1.23,0.01,0.01,5721.0,82.0,82.0,0.1034,0.0049,0.0049,APOGEE2_DR17,,,,4.27,0.01,0.01,0.0,1.46013,0.08879,0.08527,1.0,ms,G,,,,,,Yildiz19,A,2,0.16439152411953498,0.025637463390626475,0.02613304727908028,82.0,0.01,0.0049,0.08703,0.02,0.01,0.025885255334853377,1.9607843137254901,0.8130081300813008
KIC11772920,0.81,0.02,0.02,0.84,0.01,0.01,5426.0,290.0,290.0,-0.025,0.01,0.01,LAMOST_DR11,,,,4.34,0.23,0.23,0.0,0.55103,0.12827,0.10947,1.0,ms,G8,,,,,,Yildiz19,A,2,-0.2588247559943438,0.09088637058507079,0.09618551933453412,290.0,0.23,0.01,0.11887,0.02,0.01,0.09353594495980246,2.4691358024691357,1.1904761904761905
KIC11807274,1.21,0.02,0.02,1.59,0.01,0.01,6045.0,144.0,144.0,-0.111,0.007,0.007,LAMOST_DR11,,,,4.13,0.01,0.01,0.0,3.0414,0.30276,0.2822,1.0,ms,F6,,,,,,Yildiz19,A,2,0.48307354160704535,0.041213506303111214,0.042290360247711045,144.0,0.01,0.007,0.29247999999999996,0.02,0.01,0.04175193327541113,1.6528925619834711,0.6289308176100629
KIC12009504,1.11,0.03,0.03,1.38,0.01,0.01,6043.0,101.0,101.0,-0.0155,0.0051,0.0051,APOGEE2_DR17,,,,4.21,0.01,0.01,0.0,2.28804,0.16033,0.15279,1.0,ms,F,,,,,,Yildiz19,A,2,0.35946361261549126,0.02941343681226377,0.030014882076836058,101.0,0.01,0.0051,0.15656,0.03,0.01,0.029714159444549915,2.7027027027027026,0.7246376811594204
KIC1435467,1.24,0.02,0.02,1.65,0.01,0.01,6178.0,87.0,87.0,0.0798,0.0046,0.0046,APOGEE2_DR17,,,,4.1,0.01,0.01,0.0,3.57317,0.2101,0.20174,1.0,ms,F,,,,,,Yildiz19,A,2,0.55305367903636,0.02481365758437626,0.025239532057463765,87.0,0.01,0.0046,0.20592,0.02,0.01,0.025026594820920012,1.6129032258064517,0.6060606060606061
KIC2837475,1.54,0.03,0.03,1.66,0.02,0.02,6462.0,10.0,10.0,-0.006,0.0049,0.0049,APOGEE2_DR17,,,,4.18,0.02,0.02,0.0,4.32891,0.10832,0.10707,1.0,ms,F,,,,,,Yildiz19,A,2,0.636378556727991,0.01073338385288558,0.010876786409552253,10.0,0.02,0.0049,0.107695,0.03,0.02,0.010805085131218917,1.948051948051948,1.2048192771084338
KIC3427720,1.11,0.03,0.03,1.11,0.02,0.02,6126.0,231.0,231.0,0.0274,0.005,0.005,APOGEE2_DR17,,,,4.38,0.02,0.02,0.0,1.56332,0.25587,0.22968,1.0,ms,F,,,,,,Yildiz19,A,2,0.19404788397551537,0.0658301760788107,0.06900927112170568,231.0,0.02,0.005,0.242775,0.03,0.02,0.06741972360025819,2.7027027027027026,1.8018018018018016
KIC3544595,0.88,0.02,0.02,0.91,0.01,0.01,5517.0,227.0,227.0,-0.1567,0.0064,0.0064,APOGEE2_DR17,,,,4.47,0.01,0.01,0.0,0.69118,0.12193,0.10799,1.0,ms,G,,,,,,Yildiz19,A,2,-0.16040883710223083,0.07055813935246891,0.07378109440207115,227.0,0.01,0.0064,0.11496,0.02,0.01,0.07216961687727003,2.272727272727273,1.0989010989010988
KIC3733735,1.46,0.04,0.04,1.44,0.03,0.03,6617.0,56.0,56.0,-0.0171,0.0048,0.0048,APOGEE2_DR17,,,,4.29,0.02,0.02,0.0,3.58149,0.19446,0.1901,1.0,ms,F,,,,,,Yildiz19,A,2,0.5540637428879446,0.022962491978588795,0.02368600763396289,56.0,0.02,0.0048,0.19228,0.04,0.03,0.023324249806275843,2.73972602739726,2.0833333333333335
KIC3735871,1.06,0.04,0.04,1.08,0.03,0.03,5908.0,167.0,167.0,0.0476,0.0048,0.0048,APOGEE2_DR17,,,,4.36,0.03,0.03,0.0,1.28028,0.16735,0.15546,1.0,ms,F,,,,,,Yildiz19,A,2,0.10730496117646504,0.05335261346655945,0.05622193140575061,167.0,0.03,0.0048,0.161405,0.04,0.03,0.05478727243615503,3.773584905660377,2.7777777777777777
KIC4349452,1.25,0.02,0.02,1.32,0.01,0.01,6279.0,95.0,95.0,-0.06,0.005,0.005,LAMOST_DR11,,,,4.28,0.01,0.01,0.0,2.44008,0.15555,0.14898,1.0,ms,F6,,,,,,Yildiz19,A,2,0.38740406526864674,0.026838719773919384,0.02736001994638554,95.0,0.01,0.005,0.15226499999999998,0.02,0.01,0.02709936986015246,1.6,0.7575757575757576
KIC4914923,1.09,0.01,0.01,1.37,0.01,0.01,5832.0,153.0,153.0,0.117,0.011,0.011,LAMOST_DR11,,,,4.28,0.21,0.21,0.0,1.95617,0.21541,0.19938,1.0,ms,G3,,,,,,Yildiz19,A,2,0.2914065942418423,0.04536923895839784,0.04668674355584909,153.0,0.21,0.011,0.207395,0.01,0.01,0.046027991257123466,0.9174311926605504,0.7299270072992701
KIC5866724,1.25,0.02,0.02,1.42,0.01,0.01,6150.0,107.0,107.0,0.136,0.006,0.006,LAMOST_DR11,,,,4.23,0.01,0.01,0.0,2.59879,0.18923,0.17993,1.0,ms,F7,,,,,,Yildiz19,A,2,0.414771186955431,0.030524697914760257,0.03116045418138702,107.0,0.01,0.006,0.18458000000000002,0.02,0.01,0.03084257604807364,1.6,0.7042253521126761
KIC5955122,1.2,0.03,0.03,2.12,0.02,0.02,5900.0,128.0,128.0,-0.143,0.007,0.007,LAMOST_DR11,,,,3.87,0.02,0.02,0.0,4.90653,0.44957,0.4223,1.0,ms,G2,,,,,,Yildiz19,A,2,0.6907744585958521,0.03807421822857915,0.03908657876543875,128.0,0.02,0.007,0.435935,0.03,0.02,0.03858039849700895,2.5,0.9433962264150942
KIC6116048,1.0,0.01,0.01,1.22,0.02,0.02,5929.0,149.0,149.0,-0.1892,0.0062,0.0062,APOGEE2_DR17,,,,4.27,0.01,0.01,0.0,1.65707,0.18142,0.16921,1.0,ms,,,,,,,Yildiz19,A,2,0.21934085481137902,0.045120417165256194,0.04677878656383008,149.0,0.01,0.0062,0.175315,0.01,0.02,0.04594960186454314,1.0,1.639344262295082
KIC6603624,0.98,0.03,0.03,1.14,0.02,0.02,5855.0,140.0,140.0,0.278,0.011,0.011,LAMOST_DR11,,,,4.33,0.01,0.01,0.0,1.37598,0.14484,0.13568,1.0,ms,G7,,,,,,Yildiz19,A,2,0.1386121214338218,0.04346569378109033,0.04508537773414664,140.0,0.01,0.011,0.14026,0.03,0.02,0.04427553575761849,3.061224489795918,1.7543859649122808
KIC6933899,1.14,0.03,0.03,1.61,0.01,0.01,5960.0,114.0,114.0,0.0355,0.0052,0.0052,APOGEE2_DR17,,,,4.09,0.01,0.01,0.0,2.94667,0.23489,0.22208,1.0,ms,G,,,,,,Yildiz19,A,2,0.46933150157648335,0.033308616290654014,0.03403034326999421,114.0,0.01,0.0052,0.228485,0.03,0.01,0.03366947978032411,2.6315789473684212,0.6211180124223602
KIC7103006,1.36,0.03,0.03,1.9,0.02,0.02,6310.0,77.0,77.0,0.1255,0.0043,0.0043,APOGEE2_DR17,,,,4.03,0.02,0.02,0.0,5.15608,0.27858,0.26967,1.0,ms,F,,,,,,Yildiz19,A,2,0.7123196471004919,0.02285273209594041,0.02332974294298118,77.0,0.02,0.0043,0.274125,0.03,0.02,0.023091237519460794,2.205882352941176,1.0526315789473684
KIC7106245,1.06,0.02,0.02,1.15,0.01,0.01,6116.0,144.0,144.0,-0.131,0.006,0.006,APOGEE2_DR17,,,,4.34,0.01,0.01,0.0,1.66709,0.16522,0.15427,1.0,ms,F,,,,,,Yildiz19,A,2,0.2219590464076602,0.04103990540229749,0.04217178901050861,144.0,0.01,0.006,0.159745,0.02,0.01,0.04160584720640305,1.8867924528301885,0.8695652173913044
KIC7206837,1.39,0.03,0.03,1.59,0.02,0.02,6320.0,73.0,73.0,0.195,0.024,0.024,LAMOST_DR11,,,,4.18,0.02,0.02,0.0,3.63377,0.19402,0.18836,1.0,ms,F6,,,,,,Yildiz19,A,2,0.5603574351096118,0.022590668409272263,0.023116525225141515,73.0,0.02,0.024,0.19119,0.03,0.02,0.02285359681720689,2.1582733812949644,1.2578616352201257
KIC7747078,1.1,0.02,0.02,1.95,0.01,0.01,5941.0,141.0,141.0,-0.2134,0.0065,0.0065,APOGEE2_DR17,,,,3.91,0.01,0.01,0.0,4.26778,0.4221,0.39339,1.0,ms,G,,,,,,Yildiz19,A,2,0.6302020238619455,0.04095970669864735,0.04199868875842627,141.0,0.01,0.0065,0.407745,0.02,0.01,0.04147919772853681,1.8181818181818181,0.5128205128205129
KIC7871531,0.8,0.04,0.04,0.87,0.02,0.02,5329.0,301.0,301.0,-0.4927,0.008,0.008,APOGEE2_DR17,,,,4.46,0.02,0.02,0.0,0.54994,0.13758,0.11682,1.0,ms,G,,,,,,Yildiz19,A,2,-0.25968469067001976,0.09697002700984775,0.10370707090354903,301.0,0.02,0.008,0.1272,0.04,0.02,0.10033854895669839,5.0,2.2988505747126435
