ID,BART_weight,HBNN_weight,GP_weight
KIC2297793,1.8895580986646673e-08,0.2665075310431302,0.7334924500612895
EPIC220685635,0.12863046338508005,0.33046529915129824,0.5409042374636224
KIC5283733,0.0018938677883481127,0.3539572498966571,0.6441488823149941
KIC11073377,1.5471967402646942e-06,0.3361907815000083,0.6638076713032534
EPIC246011177,9.99556421573306e-06,0.08842555442860268,0.9115644500071807
KIC9430039,0.14301886926844887,0.42195593547282967,0.4350251952587224
KIC11204531,0.0035556969183326652,0.43090246135476695,0.565541841726899
EPIC212607892,0.14648028482297978,0.28418891730678875,0.5693307978702309
KIC6310248,0.08102182203450801,0.20734363294824779,0.7116345450172445
KIC10219361,0.0007086649022596434,0.11478258367242182,0.8845087514253198
EPIC206306011,0.0002777418376788879,0.02874833292264982,0.9709739252396694
KIC9962729,0.005837750834678104,0.43188078524390233,0.5622814639214211
EPIC210797807,0.003385586569651189,0.3565796121606602,0.6400348012696871
EPIC206484607,0.10011619524377818,0.14254123097281465,0.7573425737834084
KIC10810211,0.03751174337809553,0.321688737563831,0.640799519058074
EPIC220341512,0.01962953675452917,0.2698045973005113,0.7105658659449583
KIC3103685,9.519042205382043e-07,0.24952666766774134,0.7504723804280377
EPIC204922278,0.000970139557327906,0.07151128959189,0.9275185708507857
EPIC212546716,0.002322724202708217,0.04149683209881341,0.9561804436984818
EPIC211693712,0.00017217389808976843,0.07433165977479562,0.9254961663271176
KIC5601416,0.11679283315513274,0.4890521279270446,0.3941550389178227
KIC7694280,9.302794835447301e-09,0.17461537756711892,0.8253846131300867
EPIC248433739,0.0379546473204051,0.39889198211801635,0.5631533705615794
KIC7668536,0.0005516822349437915,0.16297249636873198,0.8364758213963231
KIC2972876,0.009786626562148303,0.21027193208807135,0.779941441349781
KIC7581822,0.00218168459369742,0.011032132435056753,0.986786182971245
KIC11046830,0.00013613602046257773,0.7806709520321317,0.21919291194740478
KIC11013005,0.14871493523934534,0.31114995799572825,0.5401351067649252
KIC4571324,0.028839038832711765,0.344527294678998,0.626633666488291
KIC3644223,0.0016521958642959677,0.03129529522848127,0.9670525089072203
KIC6949816,0.001498722642474481,0.275723015327745,0.7227782620297815
KIC12070550,0.0004332678778280865,0.22043925209579016,0.7791274800263807
KIC9959763,4.838060748885116e-06,0.3125355852544997,0.6874595766847511
KIC12120144,5.163030844548047e-05,0.2325122423492617,0.7674361273422927
KIC4056079,0.01166782061569164,0.3933180142471328,0.5950141651371735
KIC5773063,0.05440542101922398,0.4758596882205272,0.46973489076025066
KIC7743124,1.975832390564618e-08,0.0948800639374343,0.905119916304241
KIC5008936,0.011844005021644935,0.2738261227517566,0.7143298722265979
EPIC246241340,0.0002836747510801335,0.4579611008396812,0.5417552244092415
KIC10548114,5.462007482904297e-09,0.17011227425619357,0.8298877202817986
EPIC212557578,0.05501108947793714,0.11829915827735052,0.8266897522447111
KIC9946213,0.019097224276823217,0.07218069026066407,0.9087220854625132
KIC8976283,1.3000516360961844e-08,0.2698326328162088,0.7301673541832748
KIC9954248,0.010703320725691141,0.5671047719982294,0.4221919072760792
KIC5471396,6.116722392745701e-05,0.2690243373477269,0.7309144954283432
KIC6142932,0.022529783449690314,0.3431988391427283,0.6342713774075827
KIC7970619,0.021819682232080237,0.46997759002447254,0.5082027277434449
KIC8461591,4.378822701893251e-05,0.13720828248950317,0.8627479292834777
KIC10972858,0.0004591556486740382,0.5100498711675397,0.48949097318378554
KIC11621486,0.0009571568740978718,0.4215292781055151,0.5775135650203856
KIC9074137,0.004343008202195021,0.02570633022824565,0.9699506615695584
KIC10579765,0.006075243037491728,0.06526037349285282,0.9286643834696555
EPIC210446038,0.00042402869528890334,0.032061335486412636,0.9675146358183018
KIC8176543,1.984869211248681e-05,0.3040224365120358,0.6959577147958517
EPIC246444091,0.016493167510407688,0.15407309219633225,0.8294337402932589
KIC9008236,0.0005412294169063375,0.34556206701375375,0.653896703569342
EPIC246105128,0.0001878483585172518,0.5366788291059731,0.4631333225355084
KIC8526677,0.022823710656247977,0.18956732137484444,0.7876089679689083
KIC8301905,0.00027335101389399416,0.10595404245481095,0.8937726065312946
KIC1719422,0.0012239626964230734,0.15424280109661714,0.8445332362069602
KIC11650039,3.1298857834948414e-06,0.5326138604905389,0.46738300962367724
EPIC220424637,0.00440876833052808,0.5601476625930759,0.4354435690763927
KIC3222740,0.09715023572962093,0.31811402426491203,0.5847357400054656
KIC3218930,0.010429426068824575,0.4059848378836073,0.5835857360475663
EPIC213925461,0.00027321364153112923,0.5998954966621963,0.3998312896962736
EPIC220492152,0.0014943910728943018,0.13545146003160372,0.8630541488954994
KIC10816748,0.0011703271446627248,0.4850772711733564,0.5137524016819807
KIC3121983,7.921159846781249e-08,0.4050283229070999,0.5949715978813033
KIC11092247,7.670125963749864e-06,0.40535169591092496,0.5946406339631115
EPIC201477340,1.8363500076447313e-05,0.49788802289250406,0.5020936136074194
EPIC247479337,0.009275724794298399,0.07105760227077736,0.9196666729349243
KIC9205044,0.00018512513671007258,0.10992912444792717,0.8898857504153646
EPIC210410854,9.609594005398377e-05,0.2008567733684139,0.7990471306915334
KIC8561216,0.0018192878526172584,0.3622071683330076,0.6359735438143744
EPIC206105701,0.00016758124662032543,0.7291763241155433,0.2706560946378364
EPIC210984048,0.0010138251344504125,0.11250692474054726,0.8864792501250016
KIC10753840,0.004425578773803792,0.6374286070860593,0.3581458141401351
