ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	Fe/H	eFe/H1	eFe/H2	Ref	M/H	eM/H1	eM/H2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2	logTeff	elogTeff1	elogTeff2
KIC8289241	1.214	0.057384667	0.06685058	1.364	0.043081318	0.042154478	6306.0	52.0	52.0	-0.004	0.1	0.1	NA	NA	NA	NA	4.251	0.019235384	0.019235384	NA	2.682	0.220423645	0.220423645	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4284587735155801	0.034302029919546506	0.03724546192971401	3.799753966411886	0.003566557166867934	0.003596089504971367
KIC8298626	1.206	0.056302753	0.063134776	1.378	0.027730849	0.029546573	6211.0	84.0	84.0	0.038	0.099	0.099	NA	NA	NA	NA	4.24	0.0117047	0.012649111	NA	3.33	0.295233576	0.295233576	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5224442335063199	0.03689176015928297	0.04031896302802079	3.793161529245551	0.005834205198330444	0.005913648913597136
KIC8321567	1.073	0.058412327	0.057628118	1.586	0.034058773	0.034058773	5744.0	58.0	58.0	0.032	0.101	0.101	NA	NA	NA	NA	4.067	0.011401754	0.011401754	NA	2.503	0.230610554	0.230610554	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.39846084960822326	0.03827579292198924	0.041978086057484765	3.759214431234244	0.004363293232401588	0.004407575879820769
KIC8360349	1.727	0.11472576	0.11472576	2.656	0.066407831	0.068942005	6258.0	49.0	49.0	0.153	0.099	0.099	NA	NA	NA	NA	3.826	0.01118034	0.012206556	NA	9.716	0.765419364	0.765419364	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9874875061330929	0.03293259142053795	0.03563629664607326	3.7964355588101744	0.0033872721831453845	0.0034138989641911976
KIC8367710	1.455	0.064443774	0.122772147	2.041	0.033970576	0.055946403	6352.0	66.0	66.0	0.014	0.1	0.1	NA	NA	NA	NA	3.98	0.008062258	0.0117047	NA	6.585	0.565773538	0.565773538	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8185557792978027	0.03579724503668813	0.039015096157960616	3.8029104894190398	0.004489223340445658	0.004536112737478337
KIC8408931	1.493	0.074652528	0.073878278	2.866	0.053254108	0.053254108	6252.0	120.0	120.0	-0.124	0.101	0.101	NA	NA	NA	NA	3.697	0.012529964	0.011661904	NA	11.63	1.025257412	1.025257412	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	1.0655797147284485	0.03669126854490168	0.04007958350415186	3.7960189693471493	0.008256797781944769	0.008416823164811849
KIC8414062	1.3	0.072124892	0.080280757	1.726	0.105304321	0.102459748	6578.0	61.0	61.0	-0.251	0.1	0.1	NA	NA	NA	NA	4.076	0.042107007	0.04110961	NA	3.12	0.281430927	0.281430927	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4941545940184428	0.03750706213149285	0.04105512731969796	3.8180938691466357	0.004008799500284432	0.0040461481510361
KIC8416311	1.565	0.091438504	0.150479234	2.275	0.076059187	0.087726849	6446.0	60.0	60.0	0.131	0.1	0.1	NA	NA	NA	NA	3.915	0.015297059	0.015297059	NA	8.627	0.726635066	0.726635066	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9358597980378804	0.0351206237764099	0.038212645334535056	3.8092903011763157	0.004023757769519243	0.004061386972889824
KIC8424992	0.929	0.047423623	0.047423623	1.052	0.019235384	0.019235384	5807.0	57.0	57.0	-0.127	0.101	0.101	NA	NA	NA	NA	4.362	0.007615773	0.007615773	NA	1.148	0.099757735	0.099757735	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.05994188806195468	0.03618838272818307	0.03948022164192874	3.763951826033324	0.00424213559974751	0.004283981343693455
KIC8493800	1.252	0.057280014	0.063126856	1.482	0.029154759	0.03088689	6241.0	73.0	73.0	0.039	0.1	0.1	NA	NA	NA	NA	4.193	0.012529964	0.013416408	NA	2.704	0.227754039	0.227754039	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.43200668726959834	0.03512084487078243	0.038212907099307025	3.7952541825808828	0.005050394975315786	0.005109817537982231
KIC8499940	1.163	0.102156742	0.061717096	1.648	0.040706265	0.036359318	6023.0	58.0	58.0	-0.006	0.1	0.1	NA	NA	NA	NA	4.07	0.014317821	0.012529964	NA	3.065	0.26643273	0.26643273	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.48643047885443386	0.036200569341119315	0.03949472821962874	3.7798128631705805	0.004162140242090828	0.004202415164219708
KIC8579578	1.538	0.090338253	0.159154013	2.218	0.050219518	0.072670489	6308.0	45.0	45.0	0.054	0.1	0.1	NA	NA	NA	NA	3.932	0.012041595	0.015	NA	7.653	0.642982127	0.642982127	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8838317133294524	0.03503609440138311	0.038112588068160425	3.799891684656865	0.003087170678396589	0.0031092729555575183
KIC8656342	1.159	0.112307613	0.073878278	1.621	0.045793013	0.043266615	6074.0	71.0	71.0	-0.05	0.099	0.099	NA	NA	NA	NA	4.085	0.017492856	0.015811388	NA	3.33	0.29975692	0.29975692	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5224442335063199	0.037433308378975405	0.040966765377510095	3.7834747875822465	0.005047099640226538	0.005106444226372631
KIC8677016	1.081	0.064007812	0.06226556	1.324	0.032202484	0.031304952	6248.0	75.0	75.0	-0.27	0.101	0.101	NA	NA	NA	NA	4.227	0.013928388	0.013928388	NA	3.585	0.402598294	0.402598294	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5544891600038189	0.04622224151989274	0.051734161409799806	3.7957410208692437	0.005182160943974612	0.005244743902134363
KIC8696343	1.119	0.06105735	0.06105735	1.183	0.034176015	0.03324154	6178.0	65.0	65.0	-0.056	0.099	0.099	NA	NA	NA	NA	4.341	0.018681542	0.019646883	NA	1.909	0.162372778	0.162372778	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.2808059283936668	0.03545233605247189	0.038605703836380484	3.7908479039654317	0.0045454309658574665	0.004593508175651628
KIC8738809	1.332	0.043829214	0.041182521	2.163	0.027018512	0.026248809	6058.0	59.0	59.0	0.074	0.1	0.1	NA	NA	NA	NA	3.892	0.00781025	0.007071068	NA	6.269	0.527974582	0.527974582	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7971982698389589	0.03511737599653186	0.03820880015776984	3.782329268996837	0.004209211500965537	0.004250407059382066
KIC8776961	1.065	0.053141321	0.051264022	1.676	0.034	0.034	5777.0	72.0	72.0	-0.126	0.1	0.1	NA	NA	NA	NA	4.017	0.008944272	0.009848858	NA	2.977	0.266738426	0.266738426	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.47377883464672477	0.03726699094016628	0.04076762692260738	3.7617023675414125	0.005379253821909735	0.005446718787179172
KIC8802782	1.44	0.15559563	0.077233412	2.359	0.116107709	0.10031949	6089.0	68.0	68.0	0.254	0.1	0.1	NA	NA	NA	NA	3.851	0.023086793	0.024083189	NA	8.073	0.665018024	0.665018024	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.907034952483417	0.03437798371476852	0.03733503546899708	3.7845459740545224	0.004823179536959099	0.0048773468473743975
KIC8915084	1.131	0.10511898	0.074202426	1.501	0.043382024	0.037215588	5817.0	60.0	60.0	0.09	0.1	0.1	NA	NA	NA	NA	4.141	0.015264338	0.014422205	NA	2.713	0.229036118	0.229036118	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4334497937615961	0.03519820629266607	0.03830451705662535	3.7646990637983677	0.004456626916030881	0.004502834343233619
KIC8938364	1.037	0.048795492	0.049497475	1.376	0.023430749	0.023430749	5965.0	62.0	62.0	-0.18	0.1	0.1	NA	NA	NA	NA	4.176	0.00781025	0.00781025	NA	1.866	0.164602039	0.164602039	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.2709116394104812	0.036713178528449686	0.04010573141119905	3.775610448006361	0.00449074346155065	0.00453766478516604
KIC8940939	1.095	0.086313383	0.065802736	1.458	0.056356011	0.048548944	6343.0	58.0	58.0	-0.402	0.1	0.1	NA	NA	NA	NA	4.149	0.014142136	0.014142136	NA	5.227	0.440074512	0.440074512	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7182525000977505	0.03510642278508924	0.03819583267477189	3.802294711397464	0.0039531157983265786	0.003989429375487408
KIC8950146	1.237	0.054671748	0.061032778	1.33	0.032202484	0.032202484	6374.0	60.0	60.0	-0.014	0.101	0.101	NA	NA	NA	NA	4.282	0.014317821	0.014317821	NA	2.588	0.214813087	0.214813087	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4129642719966628	0.034629864653694664	0.03763232725268423	3.804412059137714	0.0040689974282370756	0.004107481581515415
KIC8952800	1.293	0.066219333	0.063245553	2.014	0.048600412	0.045453273	6122.0	55.0	55.0	0.03	0.1	0.1	NA	NA	NA	NA	3.941	0.01077033	0.01077033	NA	5.939	0.507484631	0.507484631	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7737133252770216	0.03560962632707154	0.03879231252419446	3.7868933252613157	0.0038842760763779793	0.003919330317267544
KIC8956017	1.497	0.074652528	0.074652528	1.881	0.077162167	0.072449983	6605.0	86.0	86.0	0.128	0.1	0.1	NA	NA	NA	NA	4.063	0.02433105	0.025317978	NA	5.943	0.482317729	0.482317729	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7740057302582095	0.033888877938066386	0.03675882234851624	3.819872821950546	0.0056182079288849	0.005691840910359236
KIC9005973	1.122	0.074303432	0.069115845	1.452	0.038483763	0.037576588	6131.0	57.0	57.0	-0.128	0.1	0.1	NA	NA	NA	NA	4.164	0.014317821	0.015231546	NA	2.539	0.214719269	0.214719269	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.40466270087372225	0.035256962665694	0.03837411908269084	3.787531316127234	0.004018988900095888	0.004056528544987614
KIC9049593	1.157	0.089202018	0.097621719	1.414	0.052801515	0.052009614	5788.0	59.0	59.0	0.202	0.1	0.1	NA	NA	NA	NA	4.197	0.019313208	0.019313208	NA	2.614	0.217129481	0.217129481	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4173055832445255	0.03465414892449603	0.03766100953738749	3.762528522447	0.004404571390284051	0.00444970019738733
KIC9073645	1.373	0.077794601	0.070292247	2.342	0.087664132	0.079649231	6438.0	64.0	64.0	-0.152	0.1	0.1	NA	NA	NA	NA	3.836	0.021377558	0.021377558	NA	8.356	0.740955344	0.740955344	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.921998431308271	0.036897631501655925	0.040325976847303546	3.808750972349595	0.00429599281051285	0.004338913211880957
KIC9093289	1.237	0.055865911	0.068242216	1.448	0.032695565	0.033615473	6285.0	57.0	57.0	-0.011	0.1	0.1	NA	NA	NA	NA	4.207	0.014317821	0.015231546	NA	3.143	0.279932795	0.279932795	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.49734438101758	0.03705399137557691	0.040512838648058935	3.7983052820219765	0.003920955669093562	0.003956678125893731
KIC9116461	1.208	0.051107729	0.053712196	1.251	0.029546573	0.029546573	6470.0	47.0	47.0	-0.116	0.1	0.1	NA	NA	NA	NA	4.324	0.012041595	0.013038405	NA	2.402	0.193508831	0.193508831	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.3805730030668873	0.0336495078008589	0.036477336063936494	3.8109042806687006	0.0031434403268990607	0.003166358654600021
KIC9138680	1.416	0.055443665	0.055443665	2.477	0.053712196	0.052801515	5990.0	60.0	60.0	0.129	0.099	0.099	NA	NA	NA	NA	3.8	0.012649111	0.012649111	NA	7.756	0.670259577	0.670259577	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.8896378004066677	0.035997033344795315	0.03925256193866755	3.7774268223893115	0.004328552263157537	0.00437212902504891
KIC9143749	1.151	0.057428216	0.062433965	1.708	0.046518813	0.045617979	6075.0	76.0	76.0	-0.122	0.101	0.101	NA	NA	NA	NA	4.033	0.014866069	0.014866069	NA	3.896	0.337951413	0.337951413	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5906189482065779	0.03612692172927978	0.03940707390164	3.7835462822703496	0.005399444753398264	0.005467420332894601
KIC9163769	1.315	0.061619802	0.058694122	1.537	0.038013156	0.037121422	6438.0	100.0	100.0	0.049	0.1	0.1	NA	NA	NA	NA	4.183	0.016763055	0.016763055	NA	3.949	0.322075477	0.322075477	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5964871337365442	0.034050112463161475	0.036948615814141106	3.808750972349595	0.006693943894755083	0.006798737495313123
KIC9202077	1.444	0.091416629	0.167764716	1.981	0.055226805	0.070491134	6119.0	70.0	70.0	0.148	0.1	0.1	NA	NA	NA	NA	3.999	0.015	0.017492856	NA	5.599	0.476347427	0.476347427	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7481104674949838	0.03546065120574993	0.03861556520941145	3.7866804531966487	0.0049400294961654545	0.004996868689298051
KIC9204313	1.018	0.061854668	0.058600341	1.508	0.033837849	0.033015148	5853.0	57.0	57.0	-0.158	0.1	0.1	NA	NA	NA	NA	4.088	0.012206556	0.012206556	NA	2.117	0.182898403	0.182898403	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.325720858019412	0.03598779365425869	0.039241574488777575	3.7673785241141804	0.004208956767075112	0.004250147315043584
KIC9225600	1.425	0.072917762	0.077794601	1.84	0.044102154	0.044102154	6262.0	56.0	56.0	0.219	0.1	0.1	NA	NA	NA	NA	4.061	0.012369317	0.012369317	NA	4.758	0.411033864	0.411033864	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6774244377012474	0.0359849396783144	0.039238180764521347	3.7967130632808965	0.00386655828823379	0.0039012920327494705
KIC9266926	0.956	0.053535035	0.052697249	1.47	0.03671512	0.035846897	5971.0	63.0	63.0	-0.387	0.099	0.099	NA	NA	NA	NA	4.083	0.012083046	0.012083046	NA	2.318	0.198602337	0.198602337	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.3651134316275772	0.035701163940360436	0.038900980512153516	3.7760470711817797	0.0045582346571899635	0.0046065845418676865
KIC9287845	1.589	0.090603532	0.147627911	2.313	0.093920179	0.092973114	6488.0	62.0	62.0	0.131	0.1	0.1	NA	NA	NA	NA	3.905	0.022203603	0.023194827	NA	8.928	0.762176079	0.762176079	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9507541815935036	0.03557748704067876	0.03875417056230923	3.8121108412030997	0.004130458788683455	0.004170119987600529
KIC9289275	1.349	0.06726812	0.065299311	1.767	0.026870058	0.026870058	6227.0	48.0	48.0	0.092	0.1	0.1	NA	NA	NA	NA	4.073	0.008485281	0.009219544	NA	4.012	0.34263304	0.34263304	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6033609243483805	0.03559063903254578	0.03876977821416272	3.7942788657214	0.0033348644316757436	0.0033606705068218723
KIC9292130	1.347	0.060876925	0.0595483	2.176	0.052697249	0.050219518	6176.0	52.0	52.0	0.049	0.1	0.1	NA	NA	NA	NA	3.891	0.0117047	0.0117047	NA	6.423	0.541940302	0.541940302	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8077379220141008	0.03517947633050589	0.03828233411344195	3.7907072873276797	0.0036413165684030524	0.003672105301456341
KIC9328372	1.464	0.070604532	0.069028979	1.781	0.070519501	0.065787537	6572.0	80.0	80.0	0.16	0.1	0.1	NA	NA	NA	NA	4.101	0.02433105	0.025317978	NA	6.039	0.521100979	0.521100979	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7809650296083169	0.03594549487175813	0.039191281095407815	3.8176975547630243	0.005254685784457536	0.005319043608829954
KIC9390670	1.37	0.071505245	0.069526973	1.711	0.06946222	0.064884513	6246.0	50.0	50.0	0.195	0.1	0.1	NA	NA	NA	NA	4.107	0.024186773	0.025179357	NA	4.782	0.397738991	0.397738991	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.679609571779756	0.034698304254207946	0.03771317060221713	3.7956019798941796	0.003462739456828512	0.0034905708070112063
KIC9394953	1.205	0.059033889	0.05375872	1.746	0.039357337	0.034985711	6018.0	65.0	65.0	0.076	0.1	0.1	NA	NA	NA	NA	4.034	0.014422205	0.013601471	NA	3.682	0.317461914	0.317461914	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5660837841679959	0.03591778128496281	0.03915833536170854	3.7794521834040617	0.004665633058861474	0.004716300852308564
KIC9414417	1.399	0.073736016	0.075239617	1.917	0.036687873	0.038910153	6278.0	52.0	52.0	-0.049	0.072111026	0.072111026	NA	NA	NA	NA	4.018	0.009433981	0.01	NA	5.158	0.428564138	0.428564138	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7124813378019187	0.03466345135929305	0.03767199762056661	3.797821311364024	0.003582398653331431	0.0036121950175274087
KIC9446628	1.213	0.0718401	0.075742986	1.893	0.091923882	0.086406018	6298.0	59.0	59.0	-0.268	0.101	0.101	NA	NA	NA	NA	3.965	0.029274562	0.030265492	NA	5.317	0.439688713	0.439688713	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7256666603141786	0.03450608575004721	0.03748618565102302	3.7992026563005252	0.004049555129931992	0.004087670670161803
KIC9451741	1.124	0.078517514	0.079208585	1.291	0.054644304	0.052201533	5835.0	68.0	68.0	0.206	0.1	0.1	NA	NA	NA	NA	4.266	0.019104973	0.020099751	NA	1.99	0.166780593	0.166780593	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.29885307640970665	0.034952890623315025	0.03801414142686044	3.766040860381389	0.0050319228398056914	0.005090908970491803
KIC9455860	1.385	0.072249567	0.065115282	1.678	0.051078371	0.048332184	6716.0	59.0	59.0	-0.051	0.1	0.1	NA	NA	NA	NA	4.129	0.018973666	0.019924859	NA	5.166	0.422130072	0.422130072	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7131544018372984	0.034112104569485546	0.037021629222720676	3.827110687466011	0.0037986120804323065	0.0038321305143402817
KIC9457728	1.194	0.063411355	0.065946948	1.822	0.035383612	0.036124784	6390.0	49.0	49.0	-0.161	0.072111026	0.072111026	NA	NA	NA	NA	3.993	0.010630146	0.010630146	NA	5.208	0.437591644	0.437591644	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7166709755601356	0.035038486070246844	0.038115418497668196	3.8055008581584002	0.003317566933723981	0.0033431049714387484
KIC9458636	1.204	0.116811814	0.060827625	1.735	0.06306346	0.056938563	6220.0	56.0	56.0	-0.059	0.1	0.1	NA	NA	NA	NA	4.043	0.016278821	0.018248288	NA	4.007	0.342379248	0.342379248	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6028193424326997	0.03560793557815256	0.03879030583917498	3.7937903846908188	0.0038925502240805265	0.003927754644437176
KIC9468847	1.17	0.057982756	0.057982756	1.796	0.052801515	0.051894123	6064.0	52.0	52.0	-0.109	0.1	0.1	NA	NA	NA	NA	3.998	0.017088007	0.017088007	NA	4.292	0.374219825	0.374219825	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6326597132939135	0.036305481201473144	0.03961964903253923	3.782759192623997	0.00370828411628521	0.003740220709126607
KIC9512063	1.158	0.049929951	0.050774009	2.053	0.036069378	0.03748333	5977.0	58.0	58.0	-0.332	0.102	0.102	NA	NA	NA	NA	3.876	0.006708204	0.006708204	NA	4.637	0.403547098	0.403547098	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.6662370958958044	0.036240581174209474	0.03954236337317607	3.7764832558336816	0.004194018599686267	0.004234915861828004
KIC9542776	1.385	0.084864598	0.080659779	2.475	0.153388396	0.13689412	6343.0	87.0	87.0	-0.157	0.101	0.101	NA	NA	NA	NA	3.791	0.035510562	0.03748333	NA	11.52	1.024578719	1.024578719	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	1.0614524790871933	0.03700360202092967	0.04045260345399382	3.802294711397464	0.00591626152675806	0.005997971345672148
KIC9579208	1.204	0.063513778	0.051662365	1.781	0.034132096	0.027658633	6422.0	56.0	56.0	-0.17	0.072111026	0.072111026	NA	NA	NA	NA	4.017	0.01118034	0.008602325	NA	4.92	0.408637299	0.408637299	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6919651027673603	0.034651057630497695	0.03765735819887517	3.8076703012304836	0.0037706424436745323	0.0038036669454992733
KIC9641837	1.304	0.058728187	0.056727418	2.193	0.046400431	0.04482187	6270.0	51.0	51.0	-0.161	0.1	0.1	NA	NA	NA	NA	3.871	0.01118034	0.01118034	NA	6.06	0.546385001	0.546385001	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7824726241662862	0.03749125535224207	0.041036186960802024	3.7972675408307164	0.0035182494970462663	0.003546984017193111
KIC9664694	1.252	0.052430907	0.05745433	2.293	0.057706152	0.059481089	6080.0	55.0	55.0	-0.272	0.1	0.1	NA	NA	NA	NA	3.813	0.012165525	0.012165525	NA	8.512	0.725162236	0.725162236	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.930031614950973	0.035506956427741154	0.03867048853189514	3.783903579272735	0.00391098779028809	0.003946528025829288
KIC9693187	0.986	0.053254108	0.050803543	1.423	0.028319605	0.027586228	5790.0	55.0	55.0	-0.164	0.1	0.1	NA	NA	NA	NA	4.125	0.008602325	0.008602325	NA	2.982	0.268050525	0.268050525	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4745076391169758	0.03738247341824863	0.04090588088277425	3.762678563727436	0.004105951770422944	0.004145141490149662
KIC9697131	1.436	0.058137767	0.063560994	1.922	0.028301943	0.03088689	6491.0	69.0	69.0	0.11	0.072111026	0.072111026	NA	NA	NA	NA	4.027	0.008544004	0.008544004	NA	5.503	0.44698172	0.44698172	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7405995128111565	0.03391611864590993	0.036790877345218465	3.812311609131124	0.004592230244536477	0.0046413079006404345
KIC9700430	1.221	0.06726812	0.090917545	1.511	0.045177428	0.046957428	6111.0	90.0	90.0	0.024	0.1	0.1	NA	NA	NA	NA	4.164	0.015524175	0.016492423	NA	2.801	0.24181609	0.24181609	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.44731310882356823	0.03596259525597528	0.03921161221804759	3.7861122837198264	0.006349447627124416	0.0064436565126784195
KIC9702369	1.281	0.050209561	0.048104054	1.379	0.018384776	0.018384776	6431.0	50.0	50.0	0.03	0.1	0.1	NA	NA	NA	NA	4.266	0.006708204	0.006708204	NA	2.29	0.201882888	0.201882888	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.359835482339888	0.03669214541830529	0.040080629930608735	3.808278509582768	0.0033635118703831957	0.0033897649603766844
KIC9702752	1.188	0.042201896	0.044654227	1.701	0.025	0.025806976	5770.0	62.0	62.0	0.265	0.1	0.1	NA	NA	NA	NA	4.051	0.009219544	0.009219544	NA	2.656	0.233806485	0.233806485	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4242280706959799	0.036640690638234885	0.04001923364807314	3.7611758131557314	0.004641702154186689	0.004691848713122226
KIC9754284	1.276	0.062801274	0.081215762	1.621	0.029832868	0.034669872	6182.0	54.0	54.0	0.025	0.1	0.1	NA	NA	NA	NA	4.123	0.012041595	0.013601471	NA	3.351	0.281864612	0.281864612	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5251744278352715	0.03507478523335128	0.038158381057270874	3.791129000727286	0.003777105789517954	0.003810244102738558
KIC9778067	1.189	0.065946948	0.067475922	1.998	0.065368188	0.064498062	6433.0	90.0	90.0	-0.529	0.102	0.102	NA	NA	NA	NA	3.911	0.018248288	0.019235384	NA	5.769	0.486377409	0.486377409	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7611005389581423	0.035152978380886823	0.03825095467684614	3.8084135514003683	0.006033827122119195	0.006118840002904413
KIC9787965	1.31	0.084599054	0.083528438	2.062	0.0846286	0.078243211	6200.0	65.0	65.0	0.001	0.1	0.1	NA	NA	NA	NA	3.926	0.019104973	0.020099751	NA	7.654	0.783754292	0.783754292	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8838884578884805	0.04233841665557547	0.04691618840966494	3.792391689498254	0.004529385831915089	0.004577122435230674
KIC9791157	1.186	0.049244289	0.05758472	1.952	0.037696154	0.039560081	5852.0	63.0	63.0	-0.047	0.1	0.1	NA	NA	NA	NA	3.929	0.011661904	0.011661904	NA	4.555	0.407819357	0.407819357	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.658488381309017	0.03724008617404495	0.04073542852289713	3.767304317453273	0.004650431510675901	0.00470076788646967
KIC9821513	1.291	0.068622154	0.096041658	1.775	0.056035703	0.059363288	6550.0	65.0	65.0	-0.307	0.101	0.101	NA	NA	NA	NA	4.048	0.014142136	0.013152946	NA	5.837	0.488221059	0.488221059	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.76618969331016	0.03488601488176357	0.03793504394528513	3.816241299991783	0.004288548531736769	0.004331319571684311
KIC9880787	1.168	0.053712196	0.055470713	2.014	0.038910153	0.039812058	6074.0	56.0	56.0	-0.314	0.102	0.102	NA	NA	NA	NA	3.896	0.01029563	0.01029563	NA	5.216	0.446910122	0.446910122	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7173375827238638	0.03570208611982939	0.03890207552345648	3.7834747875822465	0.00398568693616852	0.0040226041781847854
