ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	FeH	eFeH1	eFeH2	Ref	MH	eMH1	eMH2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2
ASAS_J065134-2211.5_B	0.674	0.002	0.002	0.69	0.003	0.003	3971.92	47.66	47.66	0.09	0.13	0.13	NA	NA	NA	NA	4.589	0.009	0.009	0.0	0.107	0.013	0.011	0.0	MS	NA	20.18	0.07	0.03419227	True	True	Xiong23	EB	3	-0.9706162223147904	0.049797468362415165	0.047112544645641186
ASAS_J090232-5653.4_A	1.436	0.007	0.007	1.527	0.003	0.003	7030.72	98.43	98.43	-0.15	0.13	0.13	NA	NA	NA	NA	4.201	0.006	0.006	0.0	5.14	0.71	0.62	0.0	MS	NA	44.75	0.17	0.034122905	True	True	Xiong23	EB	3	0.7109631189952758	0.05619274708690469	0.055824684183893636
ASAS_J090232-5653.4_B	1.372	0.008	0.008	1.392	0.003	0.003	6683.44	100.25	100.25	-0.15	0.13	0.13	NA	NA	NA	NA	4.244	0.007	0.007	0.0	3.48	0.52	0.45	0.0	MS	NA	44.75	0.17	0.031106145	True	True	Xiong23	EB	3	0.541579243946581	0.06048074738138143	0.06013661544427601
ASAS_J163903-2847.2_A	1.421	0.002	0.002	2.157	0.003	0.003	6637.43	33.19	33.19	-0.19	0.16	0.16	NA	NA	NA	NA	3.923	0.002	0.002	0.0	8.15	0.38	0.37	0.0	MS	NA	47.0	0.04	0.045893617	True	True	Xiong23	EB	3	0.9111576087399766	0.01979142242754639	0.02017801175028766
ASAS_J163903-2847.2_B	1.141	0.001	0.001	1.224	0.002	0.002	6591.74	164.79	164.79	-0.19	0.16	0.16	NA	NA	NA	NA	4.32	0.003	0.003	0.0	2.55	0.66	0.53	0.0	MS	NA	47.0	0.04	0.026042553	True	True	Xiong23	EB	3	0.4065401804339551	0.09996485197091698	0.10118881098733146
ASAS_J171750-1915.3_A	1.357	0.001	0.001	1.676	0.003	0.003	6531.31	58.78	58.78	0.04	0.12	0.12	NA	NA	NA	NA	4.122	0.003	0.003	0.0	4.61	0.4	0.37	0.0	MS	F	12.564	0.009	0.133397007	True	True	Xiong23	EB	3	0.6637009253896482	0.0361368004775976	0.036335068796915504
ASAS_J171750-1915.3_B	1.345	0.001	0.001	1.648	0.003	0.003	6501.3	58.51	58.51	0.04	0.12	0.12	NA	NA	NA	NA	4.133	0.003	0.003	0.0	4.38	0.38	0.35	0.0	MS	F	12.564	0.009	0.131168418	True	True	Xiong23	EB	3	0.6414741105040995	0.03613284221639357	0.036169064362990055
ASAS_J231922-0852.2_A	1.136	0.001	0.001	1.64	0.004	0.004	6266.14	18.8	18.8	-0.39	0.07	0.07	NA	NA	NA	NA	4.064	0.005	0.005	0.0	3.74	0.11	0.11	0.0	MS	NA	18.04	0.015	0.090909091	True	True	Xiong23	EB	3	0.5728716022004802	0.012589127308020531	0.01296497716436762
ASAS_J231922-0852.2_B	1.006	0.001	0.001	1.11	0.01	0.01	6237.35	43.66	43.66	-0.39	0.07	0.07	NA	NA	NA	NA	4.35	0.018	0.018	0.0	1.68	0.13	0.12	0.0	MS	NA	18.04	0.015	0.061529933	True	True	Xiong23	EB	3	0.22530928172586284	0.032369293143321654	0.032184683371401235
ASASSN-V_J064057.24+213910.5_A	1.657	0.023	0.023	1.681	0.058	0.058	8477.5	7.25	7.25	-0.604	0.01	0.01	NA	NA	NA	NA	4.05	0.02	0.02	0.0	13.15	2.26	1.93	0.0	MS	NA	10.91523409	NA	0.154004943	True	True	Xiong23	EB	3	1.1189257528257768	0.06887688589264251	0.06893289590563412
BN_Scl_A	1.407	0.001	0.001	1.834	0.003	0.003	6309.57	18.93	18.93	-0.23	0.06	0.06	NA	NA	NA	NA	4.059	0.003	0.003	0.0	4.81	0.13	0.13	0.0	MS	F7	13.8252	0.0063	0.132656309	True	True	Xiong23	EB	3	0.6821450763738317	0.011581872549815131	0.011899223299707717
BN_Scl_B	1.244	0.001	0.001	1.38	0.004	0.004	6237.35	31.19	31.19	-0.23	0.06	0.06	NA	NA	NA	NA	4.256	0.006	0.006	0.0	2.6	0.13	0.12	0.0	MS	F8	13.8252	0.0063	0.099817724	True	True	Xiong23	EB	3	0.414973347970818	0.02118929906993805	0.020521667144601685
DS_And_A	1.655	0.013	0.013	2.086	0.006	0.006	7063.18	63.57	63.57	-0.03	0.02	0.02	NA	NA	NA	NA	4.018	0.013	0.013	0.0	9.77	0.84	0.78	0.0	MS	NA	36.67167013	NA	0.056883147	True	True	Xiong23	EB	3	0.989894563718773	0.0358208201825676	0.036134871985544215
DS_And_B	1.087	0.017	0.017	1.255	0.006	0.006	5970.35	59.7	59.7	-0.03	0.02	0.02	NA	NA	NA	NA	4.277	0.025	0.025	0.0	1.8	0.18	0.16	0.0	MS	NA	36.67167013	NA	0.034222603	True	True	Xiong23	EB	3	0.25527250510330607	0.04139268515822503	0.040428657055608164
EPIC210822691_A	1.09	0.004	0.004	1.25	0.004	0.004	5956.62	53.61	53.61	0.0	0.05	0.05	NA	NA	NA	NA	4.286	0.021	0.021	0.0	1.77	0.16	0.14	0.0	MS	NA	21.51646759	NA	0.058095038	True	True	Xiong23	EB	3	0.24797326636180664	0.037584042645967125	0.03578566195784885
EPIC210822691_B	0.96	0.009	0.009	0.94	0.004	0.004	5559.04	66.71	66.71	0.0	0.05	0.05	NA	NA	NA	NA	4.473	0.033	0.033	0.0	0.76	0.091	0.081	0.0	MS	NA	21.51646759	NA	0.043687468	True	True	Xiong23	EB	3	-0.11918640771920865	0.04911596780379651	0.04894381800028964
EPIC211563123_A	1.148	0.009	0.009	2.081	0.105	0.105	5971.97	10.79	10.79	-0.234	0.01	0.01	NA	NA	NA	NA	3.8	0.04	0.04	0.0	4.97	1.3	1.03	0.0	MS	NA	37.21705321	NA	0.055915228	True	True	Xiong23	EB	3	0.696356388733332	0.10091115209738433	0.10086016690775801
EPIC219394517_A	1.078	0.001	0.001	1.055	0.005	0.005	5929.25	41.5	41.5	0.07	0.03	0.03	NA	NA	NA	NA	4.425	0.009	0.009	0.0	1.2	0.1	0.1	0.0	MS	G0	18.954	0.012	0.055661074	True	True	Xiong23	EB	3	0.07918124604762482	0.03476210625921197	0.03778856088939983
EPIC219394517_B	1.066	0.001	0.001	1.042	0.005	0.005	5874.89	41.12	41.12	0.07	0.03	0.03	NA	NA	NA	NA	4.43	0.01	0.01	0.0	1.2	0.1	0.1	0.0	MS	G1	18.954	0.012	0.054975203	True	True	Xiong23	EB	3	0.07918124604762482	0.03476210625921197	0.03778856088939983
EPIC219511354_A	0.912	0.006	0.006	0.92	0.007	0.007	5035.01	65.46	65.46	0.07	0.03	0.03	NA	NA	NA	NA	4.47	0.016	0.016	0.0	0.491	0.065	0.057	0.0	MS	K	6.979	0.052	0.131824044	True	True	Xiong23	EB	3	-0.3089185078770315	0.05399329945908904	0.05359176261045778
EPIC219511354_B	0.822	0.007	0.007	0.851	0.007	0.007	4688.13	56.26	56.26	0.07	0.03	0.03	NA	NA	NA	NA	4.494	0.017	0.017	0.0	0.316	0.039	0.035	0.0	MS	K	6.979	0.052	0.12193724	True	True	Xiong23	EB	3	-0.5003129173815962	0.05054127043669027	0.05098076271332386
EPIC219568666_A	1.121	0.006	0.006	1.178	0.003	0.003	6137.62	42.96	42.96	0.07	0.03	0.03	NA	NA	NA	NA	4.346	0.005	0.005	0.0	1.77	0.12	0.11	0.0	MS	F8	27.086	0.089	0.043491102	True	True	Xiong23	EB	3	0.24797326636180664	0.028488537811437536	0.02786517832175156
EPIC219568666_B	0.733	0.002	0.002	0.64	0.007	0.007	4497.8	44.98	44.98	0.07	0.03	0.03	NA	NA	NA	NA	4.69	0.022	0.022	0.0	0.151	0.017	0.015	0.0	MS	NA	27.086	0.089	0.023628443	True	True	Xiong23	EB	3	-0.8210230527068306	0.04633233443269347	0.04543803892295184
G250-29_A	0.35	0.005	0.005	0.355	0.017	0.017	3448.0	109.0	109.0	-0.14	0.1	0.1	NA	NA	NA	NA	4.88	0.04	0.04	1.0	0.0161	0.004	0.0032	0.0	MS	M	992.9989812	NA	0.000357503	True	True	Xiong23	EB	3	-1.7931741239681502	0.09637018138863906	0.09623616573260074
G250-29_B	0.187	0.004	0.004	0.231	0.011	0.011	3279.0	109.0	109.0	-0.14	0.1	0.1	NA	NA	NA	NA	4.98	0.04	0.04	1.0	0.0056	0.0014	0.0011	0.0	MS	M	992.9989812	NA	0.000232629	True	True	Xiong23	EB	3	-2.2518119729937998	0.09691001300805668	0.09497551323085673
GJ_1081_A	0.325	0.01	0.01	0.343	0.015	0.015	3390.0	109.0	109.0	-0.12	0.1	0.1	NA	NA	NA	NA	4.88	0.04	0.04	1.0	0.014	0.0031	0.0025	0.0	MS	M	867.5897227	NA	0.000395348	True	True	Xiong23	EB	3	-1.853871964321762	0.08686807471391589	0.08543019532462637
GJ_1081_B	0.205	0.007	0.007	0.237	0.011	0.011	3168.0	109.0	109.0	-0.12	0.1	0.1	NA	NA	NA	NA	5.0	0.04	0.04	1.0	0.0051	0.0012	0.001	0.0	MS	M	867.5897227	NA	0.000273171	True	True	Xiong23	EB	3	-2.2924298239020637	0.09177037335564542	0.09478631937820081
GJ_1245_A	0.12	0.001	0.001	0.146	0.007	0.007	2927.0	109.0	109.0	-0.07	0.1	0.1	NA	NA	NA	NA	5.19	0.04	0.04	1.0	0.00141	0.00035	0.00028	0.0	MS	M	827.2013477	NA	0.000176499	True	True	Xiong23	EB	3	-2.85078088734462	0.0962935551587698	0.09614066917196062
GJ_1245_C	0.081	0.001	0.001	0.087	0.004	0.004	2611.0	109.0	109.0	-0.07	0.1	0.1	NA	NA	NA	NA	5.47	0.04	0.04	1.0	0.000317	7.5e-05	6.1e-05	0.0	MS	M	827.2013477	NA	0.000105174	True	True	Xiong23	EB	3	-3.4989407377822483	0.09222680480270551	0.09281929690590207
GJ_22_A	0.405	0.008	0.008	0.376	0.018	0.018	3577.0	109.0	109.0	-0.19	0.1	0.1	NA	NA	NA	NA	4.9	0.04	0.04	1.0	0.0208	0.0052	0.0041	0.0	MS	M	1107.399497	NA	0.000339534	True	True	Xiong23	EB	3	-1.6819366650372385	0.09691001300805646	0.0953468638151782
GJ_22_C	0.157	0.003	0.003	0.179	0.009	0.009	3196.0	109.0	109.0	-0.19	0.1	0.1	NA	NA	NA	NA	5.13	0.05	0.04	1.0	0.003013	0.000789	0.000625	0.0	MS	M	1107.399497	NA	0.00016164	True	True	Xiong23	EB	3	-2.521000868326643	0.10101298085606736	0.10096480921602558
GJ_469_A	0.332	0.007	0.007	0.329	0.016	0.016	3320.0	109.0	109.0	-0.1	0.1	0.1	NA	NA	NA	NA	4.92	0.04	0.04	1.0	0.0119	0.003	0.0024	0.0	MS	M	884.1356604	NA	0.000372115	True	True	Xiong23	EB	3	-1.9244530386074692	0.09763930701974322	0.09782335610368276
GJ_469_B	0.188	0.004	0.004	0.266	0.011	0.011	3134.0	109.0	109.0	-0.1	0.1	0.1	NA	NA	NA	NA	4.86	0.04	0.04	1.0	0.0062	0.0013	0.0011	0.0	MS	M	884.1356604	NA	0.000300859	True	True	Xiong23	EB	3	-2.207608310501746	0.0826695738934462	0.08482151340031763
HD285001_A	1.324	0.016	0.016	2.399	0.078	0.078	6692.25	14.63	14.63	-0.108	0.013	0.013	NA	NA	NA	NA	3.998	0.024	0.024	0.0	10.4	1.71	1.47	0.0	MS	NA	14.95683618	NA	0.160394884	True	True	Xiong23	EB	3	1.0170333392987803	0.06611080384427193	0.06618188041023387
HD96609_B	1.84	0.004	0.004	1.697	0.002	0.002	8953.65	107.44	107.44	0.02	0.06	0.06	NA	NA	NA	NA	4.243	0.002	0.002	0.0	16.7	1.9	1.7	0.0	MS	A2	28.23	0.06	0.060113355	True	True	Xiong23	EB	3	1.2227164711475833	0.04679647307033297	0.04662521209190196
KIC10031808_A	1.741	0.004	0.004	2.59	0.009	0.009	7112.14	49.78	49.78	-0.11	0.08	0.08	NA	NA	NA	NA	3.852	0.006	0.006	0.0	15.5	1.1	1.0	0.0	MS	NA	26.905	0.054	0.096264635	True	True	Xiong23	EB	3	1.1903316981702914	0.02977638986976383	0.028963695935316558
KIC10031808_B	1.798	0.006	0.006	3.027	0.006	0.006	6839.12	47.87	47.87	-0.11	0.08	0.08	NA	NA	NA	NA	3.731	0.004	0.004	0.0	18.1	1.2	1.1	0.0	MS	NA	26.905	0.054	0.112506969	True	True	Xiong23	EB	3	1.2576785748691846	0.027878734138589323	0.027229653490910666
KIC3439031_A	1.226	0.001	0.001	1.407	0.001	0.001	6531.31	97.97	97.97	0.1	0.13	0.13	NA	NA	NA	NA	4.23	0.001	0.001	0.0	3.25	0.48	0.42	0.0	MS	F	18.646	0.13	0.075458543	True	True	Xiong23	EB	3	0.5118833609788743	0.059825470829813265	0.06009692545458406
KIC3439031_B	1.227	0.001	0.001	1.403	0.001	0.001	6531.31	97.97	97.97	0.1	0.13	0.13	NA	NA	NA	NA	4.233	0.002	0.002	0.0	3.23	0.48	0.42	0.0	MS	F	18.646	0.13	0.07524402	True	True	Xiong23	EB	3	0.5092025223311029	0.060171387283943	0.06049620242602294
KIC7821010_A	1.277	0.007	0.007	1.276	0.005	0.005	6714.29	67.14	67.14	0.1	0.08	0.08	NA	NA	NA	NA	4.332	0.007	0.007	0.0	2.99	0.3	0.27	0.0	MS	NA	47.83	0.2	0.026677817	True	True	Xiong23	EB	3	0.4756711883244297	0.041524709625544665	0.04110228429023094
KIC7821010_B	1.221	0.007	0.007	1.21	0.006	0.006	6561.45	72.18	72.18	0.1	0.08	0.08	NA	NA	NA	NA	4.359	0.009	0.009	0.0	2.45	0.27	0.24	0.0	MS	NA	47.83	0.2	0.02529793	True	True	Xiong23	EB	3	0.3891660843645325	0.04540281966966625	0.044773810679421766
KIC8301013_A	1.29	0.02	0.02	1.45	0.01	0.01	6144.0	100.0	100.0	-0.019	0.035	0.035	NA	NA	NA	NA	4.22	0.01	0.01	0.0	2.7	0.44	0.38	0.0	MS	F	15.2	0.1	0.095394737	True	True	Xiong23	EB	3	0.43136376415898736	0.06556588391422757	0.06587577926808763
KIC8301013_B	1.11	0.05	0.05	1.2	0.01	0.01	5966.0	97.0	97.0	-0.019	0.035	0.035	NA	NA	NA	NA	4.33	0.02	0.02	0.0	1.64	0.27	0.24	0.0	MS	F	15.2	0.1	0.078947368	True	True	Xiong23	EB	3	0.21484384804769785	0.06618951920002969	0.06871581236945984
KIC9850387_A	1.66	0.004	0.004	2.154	0.001	0.001	7328.25	36.64	36.64	-0.2	0.05	0.05	NA	NA	NA	NA	3.992	0.003	0.003	0.0	12.05	0.57	0.54	0.0	MS	F	11.52912366	NA	0.186831199	True	True	Xiong23	EB	3	1.0809870469108873	0.020072307997228256	0.019911723281095473
KIC9850387_B	1.062	0.002	0.002	1.081	0.001	0.001	6165.95	30.83	30.83	-0.2	0.05	0.05	NA	NA	NA	NA	4.396	0.003	0.003	0.0	1.52	0.07	0.07	0.0	MS	G	11.52912366	NA	0.093762547	True	True	Xiong23	EB	3	0.18184358794477254	0.01955353637567897	0.020475585709797656
NGC_2506_V4_A	1.478	0.003	0.003	2.3	0.006	0.006	6823.39	40.94	40.94	-0.36	0.1	0.1	NA	NA	NA	NA	3.884	0.007	0.007	0.0	10.33	0.61	0.58	0.0	MS	NA	11.87	0.02	0.193765796	True	True	Xiong23	EB	3	1.0141003215196205	0.02491700047779144	0.02509570582108367
NGC_2506_V4_B	1.25	0.004	0.004	1.534	0.008	0.008	6823.39	40.94	40.94	-0.36	0.1	0.1	NA	NA	NA	NA	4.163	0.012	0.012	0.0	4.6	0.28	0.27	0.0	MS	NA	11.87	0.02	0.129233361	True	True	Xiong23	EB	3	0.6627578316815741	0.025661990321136474	0.02626993532820865
NGTS_0002-29_A	0.398	0.001	0.001	0.404	0.002	0.002	3372.87	16.86	16.86	0.04	0.04	0.04	NA	NA	NA	NA	4.826	0.01	0.01	0.0	0.019	0.001	0.001	0.0	MS	NA	3.8239	0.0099	0.105651298	True	True	Xiong23	EB	3	-1.7212463990471711	0.022276394711152392	0.02348109584952285
NGTS_0002-29_B	0.224	0.001	0.001	0.276	0.002	0.002	3228.49	19.37	19.37	0.04	0.04	0.04	NA	NA	NA	NA	4.908	0.017	0.017	0.0	0.00746	0.00053	0.0005	0.0	MS	NA	3.8239	0.0099	0.07217762	True	True	Xiong23	EB	3	-2.1272611725273314	0.029807951841322566	0.03012958786210662
PTFEB_132.707+19.810_A	0.395	0.001	0.001	0.363	0.003	0.003	3258.37	39.1	39.1	0.14	0.04	0.04	NA	NA	NA	NA	4.915	0.019	0.019	0.0	0.0134	0.0017	0.0015	0.0	MS	M3.5±0.2	11.77	0.01	0.030832796	True	True	Xiong23	EB	3	-1.8728952016351923	0.05187214892836178	0.051557836972276894
PTFEB_132.707+19.810_B	0.21	0.001	0.001	0.272	0.005	0.005	3118.89	46.78	46.78	0.14	0.04	0.04	NA	NA	NA	NA	4.891	0.039	0.039	0.0	0.0063	0.0011	0.001	0.0	MS	M4.3±0.7	11.77	0.01	0.023103362	True	True	Xiong23	EB	3	-2.2006594505464183	0.06989117027739455	0.07506467985279253
TYC_2271-1530-1_A	1.123	0.031	0.031	1.723	0.08	0.08	6492.12	13.9	13.9	-0.101	0.013	0.013	NA	NA	NA	NA	4.006	0.023	0.023	0.0	4.75	1.14	0.92	0.0	MS	NA	24.82086886	NA	0.069417393	True	True	Xiong23	EB	3	0.6766936096248666	0.09342168516223504	0.09349483565624384
Tyc_5227-1023-1_A	0.956	0.007	0.007	1.388	0.004	0.004	6353.31	88.95	88.95	-0.63	0.11	0.11	NA	NA	NA	NA	4.13	0.01	0.01	0.0	2.83	0.39	0.34	0.0	MS	F7	13.54	0.07	0.10252698	True	True	Xiong23	EB	3	0.45178643552429026	0.05606943617154064	0.055587088428553866
Tyc_5227-1023-1_B	0.839	0.005	0.005	0.977	0.004	0.004	5929.25	94.87	94.87	-0.63	0.11	0.11	NA	NA	NA	NA	4.38	0.01	0.01	0.0	1.1	0.2	0.1	0.0	MS	NA	13.54	0.07	0.072167766	True	True	Xiong23	EB	3	0.04139268515822508	0.07255066714861172	0.04139268515822508
UCAC4_570-022931_A	1.271	0.04	0.04	2.225	0.151	0.151	6436.53	24.81	24.81	0.063	0.023	0.023	NA	NA	NA	NA	4.05	0.041	0.041	0.0	7.66	2.84	2.07	0.0	MS	NA	15.89812825	NA	0.139953582	True	True	Xiong23	EB	3	0.884228769632604	0.13696052943733406	0.13681696174618074
V*_V714_And_A	1.617	0.103	0.103	2.459	0.046	0.046	6227.49	10.93	10.93	0.168	0.01	0.01	NA	NA	NA	NA	4.078	0.018	0.018	0.0	8.2	0.75	0.69	0.0	MS	NA	18.12862638	NA	0.135641827	True	True	Xiong23	EB	3	0.9138138523837167	0.03800918293219524	0.038173915379548284
V818_Tau_A	1.024	0.001	0.001	0.923	0.007	0.007	5649.37	22.6	22.6	0.05	0.05	0.05	NA	NA	NA	NA	4.518	0.014	0.014	0.0	0.782	0.039	0.037	0.0	MS	NA	16.05	NA	0.057507788	True	True	Xiong23	EB	3	-0.10679324694015198	0.021136404059592787	0.021050480311555195
V818_Tau_B	0.743	0.001	0.001	0.739	0.011	0.011	4295.36	42.95	42.95	0.05	0.05	0.05	NA	NA	NA	NA	4.571	0.032	0.032	0.0	0.167	0.02	0.018	0.0	MS	NA	16.05	NA	0.046043614	True	True	Xiong23	EB	3	-0.7772835288524167	0.04912513538891561	0.04953020273530917
WASP_0639-32_B	0.783	0.001	0.001	0.729	0.003	0.003	5395.11	32.37	32.37	-0.33	0.1	0.1	NA	NA	NA	NA	4.607	0.01	0.01	0.0	0.406	0.025	0.024	0.0	MS	K	26.964	0.031	0.027036048	True	True	Xiong23	EB	3	-0.39147396642280585	0.025951236583537485	0.02646267066548541
KOI-126_A	1.2713	0.0047	0.0047	1.9984	0.0027	0.0026	5880.0	99.0	100.0	0.15	0.08	0.08	NA	NA	NA	NA	3.9409	0.0011	0.001	0.0	4.3	0.29	0.29	0.0	MS	F	52.8746	0.0602	0.0377951	True	True	Yenawine22	TEB	3	0.6334684555795865	0.028344229957674716	0.030324082959404253
KOI-126_B	0.23529	0.00062	0.00062	0.255	0.00075	0.00076	3248.0	36.0	36.0	0.15	0.08	0.08	NA	NA	NA	NA	4.997	0.0025	0.0025	0.0	0.00653	0.0003	0.00026	0.0	MS	M	4.6355	0.0041	0.055010079	True	True	Yenawine22	TEB	3	-2.185086818724926	0.01950752240645892	0.017645640444357458
KOI-126_C	0.20739	0.00055	0.00055	0.23196	0.00067	0.00069	3177.0	37.0	35.0	0.15	0.08	0.08	NA	NA	NA	NA	5.024	0.0025	0.0025	0.0	0.00495	0.00023	0.00022	0.0	MS	M	4.6355	0.0041	0.050039757	True	True	Yenawine22	TEB	3	-2.305394801066431	0.019724560811664293	0.019744058195757308
HD146233	0.97	0.02	0.02	1.0	0.01	0.01	5786.0	200.0	200.0	0.0961	0.0064	0.0064	APOGEE2_DR17	NA	NA	NA	4.44	0.01	0.01	0.0	1.00974	0.14841	0.13405	1.0	MS	NA	NA	NA	NA	NA	NA	Yildiz19	A	3	0.004209560810756556	0.05955525069937213	0.06185917052938578
HD181420	1.42	0.02	0.02	1.62	0.01	0.01	6599.0	15.0	15.0	-0.0008	0.0051	0.0051	APOGEE2_DR17	NA	NA	NA	4.17	0.01	0.01	0.0	4.48371	0.06897	0.06853	1.0	MS	NA	NA	NA	NA	NA	NA	Yildiz19	A	3	0.6516375152805072	0.006629610292733457	0.006689101497559524
KIC10018963	1.23	0.02	0.02	1.96	0.01	0.01	6147.0	94.0	94.0	-0.2176	0.0062	0.0062	APOGEE2_DR17	NA	NA	NA	3.94	0.01	0.01	0.0	4.94151	0.31337	0.29965	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.6938596785718036	0.026703124393242406	0.027167640716521113
KIC10355856	1.38	0.02	0.02	1.72	0.01	0.01	6428.0	22.0	22.0	-0.1102	0.0054	0.0054	APOGEE2_DR17	NA	NA	NA	4.09	0.01	0.01	0.0	4.55046	0.08208	0.08139	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.6580553011326764	0.0077638768214054465	0.007838143971613198
KIC10454113	1.16	0.02	0.02	1.25	0.01	0.01	6169.0	95.0	95.0	-0.0585	0.0059	0.0059	APOGEE2_DR17	NA	NA	NA	4.31	0.01	0.01	0.0	2.0388	0.13262	0.12694	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.30937462491667045	0.02736920869013848	0.027918537946025057
KIC10644253	1.16	0.04	0.04	1.11	0.02	0.02	6162.0	152.0	152.0	0.1471	0.0045	0.0045	APOGEE2_DR17	NA	NA	NA	4.42	0.02	0.02	0.0	1.6004	0.17388	0.16254	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.20422854270695956	0.04479361442310911	0.046511940517803996
KIC10920273	1.09	0.02	0.02	1.86	0.01	0.01	5808.0	281.0	281.0	-0.139	0.02	0.02	LAMOST_DR11	NA	NA	NA	3.93	0.01	0.01	0.0	3.54672	0.7418	0.63929	1.0	MS	G3	NA	NA	NA	NA	NA	Yildiz19	A	3	0.5498269039343529	0.08248053586567239	0.08631763658879255
KIC11026764	1.11	0.02	0.02	2.05	0.01	0.01	5822.0	161.0	161.0	0.0579	0.0052	0.0052	APOGEE2_DR17	NA	NA	NA	3.86	0.01	0.01	0.0	4.35002	0.50331	0.46352	1.0	MS	G	NA	NA	NA	NA	NA	Yildiz19	A	2	0.6384912537062857	0.04754856827179066	0.04893258166477965
KIC11081729	1.45	0.03	0.03	1.42	0.02	0.02	6674.0	16.0	16.0	-0.1275	0.0054	0.0054	APOGEE2_DR17	NA	NA	NA	4.3	0.01	0.01	0.0	3.60426	0.10797	0.10653	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.5568161120774121	0.012818764046024222	0.013029830101077833
KIC11295426	1.02	0.02	0.02	1.23	0.01	0.01	5721.0	82.0	82.0	0.1034	0.0049	0.0049	APOGEE2_DR17	NA	NA	NA	4.27	0.01	0.01	0.0	1.46013	0.08879	0.08527	1.0	MS	G	NA	NA	NA	NA	NA	Yildiz19	A	2	0.16439152411953498	0.025637463390626475	0.02613304727908028
KIC11807274	1.21	0.02	0.02	1.59	0.01	0.01	6045.0	144.0	144.0	-0.111	0.007	0.007	LAMOST_DR11	NA	NA	NA	4.13	0.01	0.01	0.0	3.0414	0.30276	0.2822	1.0	MS	F6	NA	NA	NA	NA	NA	Yildiz19	A	2	0.48307354160704535	0.041213506303111214	0.042290360247711045
KIC12009504	1.11	0.03	0.03	1.38	0.01	0.01	6043.0	101.0	101.0	-0.0155	0.0051	0.0051	APOGEE2_DR17	NA	NA	NA	4.21	0.01	0.01	0.0	2.28804	0.16033	0.15279	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.35946361261549126	0.02941343681226377	0.030014882076836058
KIC1435467	1.24	0.02	0.02	1.65	0.01	0.01	6178.0	87.0	87.0	0.0798	0.0046	0.0046	APOGEE2_DR17	NA	NA	NA	4.1	0.01	0.01	0.0	3.57317	0.2101	0.20174	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.55305367903636	0.02481365758437626	0.025239532057463765
KIC2837475	1.54	0.03	0.03	1.66	0.02	0.02	6462.0	10.0	10.0	-0.006	0.0049	0.0049	APOGEE2_DR17	NA	NA	NA	4.18	0.02	0.02	0.0	4.32891	0.10832	0.10707	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.636378556727991	0.01073338385288558	0.010876786409552253
KIC3427720	1.11	0.03	0.03	1.11	0.02	0.02	6126.0	231.0	231.0	0.0274	0.005	0.005	APOGEE2_DR17	NA	NA	NA	4.38	0.02	0.02	0.0	1.56332	0.25587	0.22968	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.19404788397551537	0.0658301760788107	0.06900927112170568
KIC3544595	0.88	0.02	0.02	0.91	0.01	0.01	5517.0	227.0	227.0	-0.1567	0.0064	0.0064	APOGEE2_DR17	NA	NA	NA	4.47	0.01	0.01	0.0	0.69118	0.12193	0.10799	1.0	MS	G	NA	NA	NA	NA	NA	Yildiz19	A	2	-0.16040883710223083	0.07055813935246891	0.07378109440207115
KIC3733735	1.46	0.04	0.04	1.44	0.03	0.03	6617.0	56.0	56.0	-0.0171	0.0048	0.0048	APOGEE2_DR17	NA	NA	NA	4.29	0.02	0.02	0.0	3.58149	0.19446	0.1901	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.5540637428879446	0.022962491978588795	0.02368600763396289
KIC3735871	1.06	0.04	0.04	1.08	0.03	0.03	5908.0	167.0	167.0	0.0476	0.0048	0.0048	APOGEE2_DR17	NA	NA	NA	4.36	0.03	0.03	0.0	1.28028	0.16735	0.15546	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.10730496117646504	0.05335261346655945	0.05622193140575061
KIC4349452	1.25	0.02	0.02	1.32	0.01	0.01	6279.0	95.0	95.0	-0.06	0.005	0.005	LAMOST_DR11	NA	NA	NA	4.28	0.01	0.01	0.0	2.44008	0.15555	0.14898	1.0	MS	F6	NA	NA	NA	NA	NA	Yildiz19	A	2	0.38740406526864674	0.026838719773919384	0.02736001994638554
