ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	Fe/H	eFe/H1	eFe/H2	Ref	M/H	eM/H1	eM/H2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2	logR	elogR1	elogR2
KIC4177025	0.816	0.1266	0.1266	20.343	1.4701	1.4701	4326.5444	39.5863	39.5863	-0.3586	0.058	0.058	NA	NA	NA	NA	1.7105	0.011	0.011	0.0	130.64397	6.24851	18.801	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.116089369240065	0.02029022217949139	0.06748067795679757	1.308414999096672	0.030302391251527228	0.032576360339846566
KIC4177811	2.3575	0.0986	0.0986	16.2977	0.3047	0.3047	4660.9062	42.8488	42.8488	-0.0025	0.058	0.058	NA	NA	NA	NA	2.385	0.0042	0.0042	0.0	112.93506	84.51795	5.85475	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.052828786927846	0.24263497163814174	0.023119167118455852	1.212126319263593	0.008044553801543675	0.008196382018966553
KIC4178039	2.1881	0.6598	0.6598	35.4814	5.2464	5.2464	4297.3164	39.0833	39.0833	-0.3084	0.058	0.058	NA	NA	NA	NA	1.6542	0.0114	0.0114	0.0	386.79917	70.48417	106.83562	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.587485533495745	0.07269984571597154	0.1403840416689559	1.5500007475824409	0.05989020378357135	0.06949077464048048
KIC4241617	1.0025	0.2472	0.2472	25.5721	3.036	3.036	4330.021	39.9762	39.9762	-0.4233	0.058	0.058	NA	NA	NA	NA	1.5983	0.0129	0.0129	0.0	207.10353	9.12578	46.86777	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.3161875013389177	0.01872706112066158	0.11142805677185663	1.407766394078864	0.048722621121841	0.054887632991108326
KIC4242705	1.1096	0.0425	0.0425	17.1637	0.2953	0.2953	4428.577	40.9338	40.9338	-0.3286	0.058	0.058	NA	NA	NA	NA	2.0011	0.0038	0.0038	0.0	102.08768	4.03332	5.09754	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.008973334341021	0.016827999434740448	0.02224574812885005	1.2346109150028386	0.0074084499727136155	0.007537024122363789
KIC4242873	1.1519	0.048	0.048	5.7186	0.1067	0.1067	4823.028	45.4786	45.4786	-0.101	0.058	0.058	NA	NA	NA	NA	2.9866	0.0042	0.0042	0.0	18.24	0.38	0.34	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.2610248339923973	0.008954842652926454	0.008171803012504197	0.7572897199304536	0.008028576289426437	0.008179796318808497
KIC4243284	1.3206	0.0519	0.0519	28.4288	0.5003	0.5003	4145.3315	37.8942	37.8942	-0.2366	0.058	0.058	NA	NA	NA	NA	1.6269	0.0038	0.0038	0.0	218.9	22.4	19.4	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.3402457615679317	0.042311560340853926	0.0403028615451646	1.4537585281963423	0.0075763945247944164	0.0077109172077092225
KIC4243486	1.6884	0.3116	0.3116	43.2189	3.7958	3.7958	4084.002	35.8564	35.8564	-0.0216	0.058	0.058	NA	NA	NA	NA	1.3663	0.011	0.011	0.0	468.15095	19.16514	80.27858	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.6703859090183313	0.01742484195428773	0.08169706518501263	1.6356737090995244	0.036559960128171864	0.03992293745748343
KIC4246729	1.2019	0.046	0.046	9.8168	0.1687	0.1687	4501.3726	41.5981	41.5981	0.1934	0.058	0.058	NA	NA	NA	NA	2.5353	0.0038	0.0038	0.0	35.6463	19.28337	1.77877	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.5520144578070767	0.18779253211889668	0.022230933630302152	0.9919699430999954	0.007399872907356553	0.007528146933363455
KIC4247077	1.1341	0.2074	0.2074	27.7631	2.3642	2.3642	4031.3538	35.5335	35.5335	-0.0084	0.058	0.058	NA	NA	NA	NA	1.5804	0.0128	0.0128	0.0	266.3	25.9	19.9	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.4253711664389415	0.04030904515933642	0.033730462946553796	1.4434679573781748	0.035492254692016445	0.03865304919425272
KIC4247309	1.6339	0.3204	0.3204	17.3541	1.5657	1.5657	4458.2236	40.2452	40.2452	-0.0316	0.058	0.058	NA	NA	NA	NA	2.1652	0.0148	0.0148	0.0	107.18803	5.70572	18.85926	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.030146289132836	0.022523610138049488	0.08404410631205184	1.239402095669842	0.0375144455209071	0.04106397493191216
KIC4248126	1.9262	0.0807	0.0807	17.7594	0.3322	0.3322	4600.351	42.379	42.379	-0.1939	0.058	0.058	NA	NA	NA	NA	2.2181	0.0042	0.0042	0.0	127.26681	21.04641	6.60601	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.104715158459311	0.06646470542923666	0.02314895802895256	1.2494282890838617	0.008048687971824897	0.008200673760009991
KIC4249279	0.636	0.2085	0.2085	8.855	1.3771	1.3771	4777.5527	45.7914	45.7914	-0.3388	0.058	0.058	NA	NA	NA	NA	2.3448	0.0198	0.0198	0.0	56.01	1.72	1.9	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7482655726687408	0.013135984829890202	0.01498803873615917	0.9471885655260935	0.06277621039680736	0.07340891237552771
KIC4249357	1.1794	0.0455	0.0455	9.1541	0.1587	0.1587	4637.4023	42.4143	42.4143	-0.0474	0.058	0.058	NA	NA	NA	NA	2.5882	0.0038	0.0038	0.0	34.91605	3.72252	1.74008	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.543025106733597	0.04399593821997172	0.022201477096478905	0.9616156523791304	0.007464623846589191	0.007595172420702512
KIC4252080	1.3722	0.0542	0.0542	25.3186	0.4466	0.4466	4037.1562	35.1874	35.1874	0.2241	0.058	0.058	NA	NA	NA	NA	1.7477	0.0037	0.0037	0.0	153.41799	80.22264	7.52653	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.185876288554504	0.1826720800675723	0.02184641806904386	1.403439687558411	0.0075938304228184705	0.007728978523275476
KIC4252461	1.2575	0.0484	0.0484	9.7541	0.169	0.169	4697.365	51.4062	51.4062	-0.0718	0.058	0.058	NA	NA	NA	NA	2.5607	0.0042	0.0042	0.0	41.73365	2.15615	2.29888	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6204863695077238	0.021877232319380102	0.02460705732455981	0.9891872037084456	0.007460164269959435	0.007590555537489663
KIC4253429	1.1811	0.0456	0.0456	7.3296	0.1272	0.1272	4589.094	48.0622	48.0622	0.2595	0.058	0.058	NA	NA	NA	NA	2.7819	0.0041	0.0041	0.0	20.72	0.67	0.76	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3163897510731954	0.013821033498332636	0.016229214121843194	0.8650802744320084	0.007472220534572083	0.007603037295549786
KIC4255499	1.3047	0.0511	0.0511	21.2052	0.3722	0.3722	4277.554	41.0532	41.0532	-0.0846	0.058	0.058	NA	NA	NA	NA	1.8839	0.0039	0.0039	0.0	135.63178	27.20943	6.97243	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.1323614613713358	0.07940285939553693	0.02292010840092651	1.3264423729280919	0.0075567396300864065	0.007690559070979708
KIC4255765	1.5627	0.5624	0.5624	11.7807	1.9929	1.9929	4644.5806	42.8772	42.8772	-0.1227	0.058	0.058	NA	NA	NA	NA	2.4903	0.0233	0.0233	0.0	58.18659	13.68752	18.14546	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7648229062984548	0.09174957366730885	0.16231658110157032	1.0711710966569614	0.06787636980160294	0.08048601008671075
KIC4261170	1.2381	0.0478	0.0478	9.7632	0.1693	0.1693	4624.8413	44.9264	44.9264	-0.0822	0.058	0.058	NA	NA	NA	NA	2.5531	0.004	0.004	0.0	40.5	1.02	1.19	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6074550232146685	0.010802321625732914	0.012951979394579372	0.989592185962313	0.007466387765087457	0.007596998586085757
KIC4261269	1.5353	0.0589	0.0589	7.3265	0.1267	0.1267	4826.129	54.9735	54.9735	-0.0016	0.058	0.058	NA	NA	NA	NA	2.8962	0.0044	0.0044	0.0	26.23515	1.76335	1.47987	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4188835516289282	0.028251213314262058	0.025215708751074928	0.8648965539451152	0.007446221348060278	0.00757612141701014
KIC4261579	0.9254	0.0386	0.0386	9.44	0.1762	0.1762	4796.934	62.5659	62.5659	-0.817	0.058	0.058	NA	NA	NA	NA	2.4544	0.005	0.005	0.0	42.51025	2.57184	2.68354	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6284936590320773	0.02551038264605099	0.0283192272865731	0.9749719942980689	0.008031493013789914	0.008182823976235376
KIC4261881	1.0363	0.04	0.04	7.7843	0.135	0.135	4623.304	50.261	50.261	-0.1948	0.058	0.058	NA	NA	NA	NA	2.6729	0.0042	0.0042	0.0	24.94271	1.54266	1.36901	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3969436373585256	0.02606240703923368	0.024515884979636082	0.8912195649059713	0.0074672303738330115	0.007597870934962669
KIC4262061	1.5952	0.0614	0.0614	9.6134	0.1666	0.1666	4684.4883	51.562	51.562	0.1704	0.058	0.058	NA	NA	NA	NA	2.6769	0.0043	0.0043	0.0	40.09566	2.24525	2.21654	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6030973666337411	0.023662821100940423	0.024697485626248517	0.9828770130682009	0.007461841719400675	0.007592292145764734
KIC4262239	1.3298	0.0513	0.0513	9.252	0.1604	0.1604	4645.3555	51.6785	51.6785	0.0536	0.058	0.058	NA	NA	NA	NA	2.6311	0.0043	0.0043	0.0	35.91218	1.77481	1.99841	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.5552417691816014	0.020949683243005168	0.024865698684278792	0.9662356240985819	0.007464751067264852	0.007595304130361136
KIC4262252	1.2475	0.0477	0.0477	5.3013	0.0915	0.0915	4959.9805	61.8591	61.8591	-0.2299	0.058	0.058	NA	NA	NA	NA	3.0871	0.0046	0.0046	0.0	15.32425	1.0736	0.9154	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.1853792284542688	0.02940768091376378	0.026749908194358074	0.7243823816001296	0.007431932530605367	0.00756133019380667
KIC4262505	1.4051	0.0539	0.0539	7.3059	0.1263	0.1263	4881.2715	47.0605	47.0605	-0.2041	0.058	0.058	NA	NA	NA	NA	2.8601	0.0039	0.0039	0.0	25.61	0.5	0.46	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4084095784684296	0.00839729335451489	0.007871589076483554	0.8636737234815083	0.007443664496499913	0.007573474591836993
KIC4262929	1.4804	0.4149	0.4149	15.3177	1.9945	1.9945	4530.3853	41.3544	41.3544	-0.0864	0.058	0.058	NA	NA	NA	NA	2.2329	0.0198	0.0198	0.0	89.04763	3.75428	21.91577	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.9496223652184752	0.017934549512500952	0.12269368501484945	1.1851935595330811	0.05315870112968457	0.06058501221885848
KIC4268284	1.1005	0.0462	0.0462	10.3682	0.1942	0.1942	4493.078	51.4202	51.4202	0.0286	0.058	0.058	NA	NA	NA	NA	2.4484	0.0046	0.0046	0.0	39.47092	3.24972	2.30218	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.5962772491790695	0.034360501077067784	0.026099410179716287	1.0157033660398893	0.008059244234661866	0.008211632744553388
KIC4269096	1.2318	0.048	0.048	19.7815	0.3462	0.3462	4307.132	38.7167	38.7167	-0.1272	0.058	0.058	NA	NA	NA	NA	1.9205	0.0037	0.0037	0.0	157.7	11.9	9.8	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.197831693328903	0.031594154591791934	0.0278635193320107	1.296259220376597	0.007534930350246771	0.00766797166148514
KIC4269145	0.8986	0.2689	0.2689	36.9979	5.3428	5.3428	3926.2312	43.9867	43.9867	-0.0912	0.058	0.058	NA	NA	NA	NA	1.2283	0.0152	0.0152	0.0	293.05716	25.39193	79.58311	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.4669523365707473	0.03608767561295734	0.13760724703062843	1.5681770742211956	0.058580959519455966	0.06773338440415455
KIC4269498	1.7368	0.5128	0.5128	40.152	5.7075	5.7075	4137.3936	37.0487	37.0487	-0.1613	0.058	0.058	NA	NA	NA	NA	1.4428	0.0153	0.0153	0.0	425.61451	15.72591	113.40197	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.6290164254559634	0.01575727851306752	0.13456608296456984	1.6037071826740006	0.057722132691033545	0.0665872978046469
KIC4270423	0.9627	0.0371	0.0371	7.9605	0.1379	0.1379	4689.1123	53.5496	53.5496	-0.4943	0.058	0.058	NA	NA	NA	NA	2.6214	0.0044	0.0044	0.0	27.60183	2.38828	1.56041	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4409378767230099	0.036040181977677666	0.025273214747355555	0.9009403466850667	0.007458877155393395	0.007589223039338289
KIC4270704	1.1647	0.0491	0.0491	15.2091	0.2854	0.2854	4386.376	44.1431	44.1431	0.0646	0.058	0.058	NA	NA	NA	NA	2.1318	0.0043	0.0043	0.0	77.14809	3.51851	4.19335	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.8873251784519398	0.019368573887621254	0.024271664416180894	1.182103515394338	0.008074050934785637	0.008227005235551088
KIC4271083	1.196	0.346	0.346	31.8821	4.4884	4.4884	3995.859	44.8939	44.8939	-0.0722	0.058	0.058	NA	NA	NA	NA	1.4817	0.013	0.013	0.0	233.46897	28.52637	61.97362	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.3682291673291913	0.05006439944748564	0.1339768184414747	1.5035469196367182	0.05720235188124212	0.06589622432839981
KIC4276837	1.2933	0.0497	0.0497	6.4649	0.1119	0.1119	4782.6543	61.1175	61.1175	-0.1887	0.058	0.058	NA	NA	NA	NA	2.9304	0.0047	0.0047	0.0	20.74	0.61	0.63	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.316808752053022	0.012589127308020531	0.013396681456280035	0.8105618115390617	0.00745282365803035	0.0075829562037998954
KIC4276942	1.1544	0.2761	0.2761	32.3997	3.722	3.722	4020.1274	45.7267	45.7267	-0.0136	0.058	0.058	NA	NA	NA	NA	1.4519	0.013	0.013	0.0	247.02218	11.69699	54.62378	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.39273595009829	0.020092659201055962	0.10853449400803594	1.5105409889427923	0.04722719243415763	0.05299667170167166
KIC4277451	1.4541	0.0561	0.0561	9.3341	0.1619	0.1619	4626.5845	47.8941	47.8941	0.1699	0.058	0.058	NA	NA	NA	NA	2.6622	0.0041	0.0041	0.0	35.96513	4.13947	1.91824	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.555881634445803	0.047312554634256765	0.023804186846761333	0.970072449347032	0.007468256599502787	0.007598933386231299
KIC4278017	1.7664	0.0765	0.0765	24.4691	0.4873	0.4873	4374.875	39.0049	39.0049	0.037	0.058	0.058	NA	NA	NA	NA	1.8912	0.0037	0.0037	0.0	197.60289	7.96378	10.44348	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.2957932919817434	0.01715940876713118	0.023581624526295197	1.388617995824129	0.00856394204141675	0.008736219032543069
KIC4279700	1.4207	0.0548	0.0548	12.5195	0.2172	0.2172	4607.489	41.9823	41.9823	-0.006	0.058	0.058	NA	NA	NA	NA	2.3943	0.0038	0.0038	0.0	63.63938	43.56206	3.16646	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.8037259399266117	0.2264746791974308	0.022165000438084892	1.0975869844992452	0.007469935067024425	0.007600671114395885
KIC4280299	1.5134	0.0629	0.0629	5.6793	0.1058	0.1058	4969.9053	48.2838	48.2838	-0.1248	0.058	0.058	NA	NA	NA	NA	3.1111	0.0043	0.0043	0.0	17.01	0.27	0.27	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.230704313612569	0.0068394245303053935	0.006948859955327791	0.7542948102054478	0.00801606026863555	0.00816680474111997
KIC4280424	1.5555	0.0598	0.0598	6.5856	0.114	0.114	4767.5527	48.9238	48.9238	0.3136	0.058	0.058	NA	NA	NA	NA	2.9945	0.0041	0.0041	0.0	20.75	1.48	1.84	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3170181010481115	0.029921361650879108	0.040326572203071676	0.8185953487463201	0.007453525151734142	0.007583682410532866
KIC4282310	1.0994	0.0457	0.0457	4.8804	0.0909	0.0909	5025.2397	65.7791	65.7791	-0.4132	0.058	0.058	NA	NA	NA	NA	3.104	0.005	0.005	0.0	14.66	0.33	0.47	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.1661339703051092	0.009667662543170197	0.014151574847635295	0.6884554184522124	0.00801455358102876	0.008165240857086253
KIC4284099	2.2358	0.0857	0.0857	11.4411	0.1977	0.1977	4898.4824	58.6537	58.6537	-0.0697	0.058	0.058	NA	NA	NA	NA	2.6723	0.0045	0.0045	0.0	58.77	3.33	3.07	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7691556907143988	0.02393590946218138	0.02330049554066993	1.0584677815342842	0.007440423844559119	0.007570119949451115
KIC4284170	1.1902	0.0498	0.0498	8.1138	0.1517	0.1517	4643.763	55.422	55.422	0.1202	0.058	0.058	NA	NA	NA	NA	2.697	0.0048	0.0048	0.0	27.58186	1.92988	1.64823	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4406235497476951	0.02937126633040754	0.026760239355842375	0.9092242984179894	0.008044831803202146	0.008196670613835999
KIC4284281	1.7658	0.0681	0.0681	11.6372	0.2017	0.2017	4656.3794	42.4921	42.4921	0.0867	0.058	0.058	NA	NA	NA	NA	2.5547	0.0038	0.0038	0.0	57.35683	2.71501	2.8548	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7585851407149902	0.020085793872756996	0.022172462266245807	1.065848498283798	0.007462853923792645	0.007593340054308673
KIC4345370	0.9656	0.0366	0.0366	9.9748	0.1705	0.1705	4840.497	49.408	49.408	-0.9593	0.058	0.058	NA	NA	NA	NA	2.4244	0.004	0.004	0.0	49.21108	4.32155	2.58791	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.692062896285729	0.03655568403828857	0.023461097570843803	0.9989041966127048	0.0073606971832953505	0.007487604931153302
KIC4346266	1.0445	0.0409	0.0409	21.5736	0.3789	0.3789	4246.562	44.5799	44.5799	-0.3048	0.058	0.058	NA	NA	NA	NA	1.7685	0.0041	0.0041	0.0	157.8	17.5	12.1	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.1981069988734014	0.04567491722039341	0.03464744710341128	1.3339226221391614	0.007561363686330758	0.007695348404850755
KIC4346339	1.522	0.0632	0.0632	5.0618	0.0942	0.0942	5015.0244	52.9453	52.9453	-0.0945	0.058	0.058	NA	NA	NA	NA	3.2136	0.0044	0.0044	0.0	14.60148	1.95433	0.81131	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.1643968779253537	0.0545535557235759	0.02482725789839102	0.7043049814756676	0.008007927205697873	0.00815836306451223
KIC4346661	1.4215	0.0598	0.0598	16.6033	0.3113	0.3113	4434.5947	40.5743	40.5743	-0.2125	0.058	0.058	NA	NA	NA	NA	2.1424	0.0041	0.0041	0.0	96.05042	4.61632	4.97521	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.9824992682428306	0.020386736368006142	0.023099086937320212	1.2201944151096535	0.008067316849001305	0.008220013695693362
KIC4346953	1.6796	0.0642	0.0642	14.6533	0.2517	0.2517	4525.7275	40.4528	40.4528	0.1235	0.058	0.058	NA	NA	NA	NA	2.3289	0.0037	0.0037	0.0	81.15573	3.52544	3.97952	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.9093191886049952	0.018467661226951204	0.021835741352013827	1.1659354410996343	0.007396539269015179	0.007524696742582604
KIC4346971	1.2873	0.0538	0.0538	9.3383	0.1745	0.1745	4695.8027	43.8668	43.8668	-0.1008	0.058	0.058	NA	NA	NA	NA	2.6089	0.0042	0.0042	0.0	38.20056	34.98383	1.99538	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.58206972948572	0.2823487278046839	0.023299018497407342	0.9702678218599126	0.008040544243566372	0.008192219719268201
KIC4347537	0.9942	0.2706	0.2706	26.9948	3.5844	3.5844	4237.134	39.0153	39.0153	-0.472	0.058	0.058	NA	NA	NA	NA	1.5467	0.0116	0.0116	0.0	211.61368	57.62369	53.02584	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.325543739716987	0.10459159985578381	0.12527385574776329	1.4312801142033293	0.054146005194416924	0.06187127990402885
KIC4347554	1.2161	0.2908	0.2908	29.8048	3.4236	3.4236	4219.9214	38.546	38.546	-0.3749	0.058	0.058	NA	NA	NA	NA	1.5483	0.0129	0.0129	0.0	253.79589	32.50231	55.713	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.404484584800556	0.05233403275466175	0.10763762112220032	1.4742862119166185	0.0472232178995482	0.05299166553093948
KIC4347631	0.8921	0.1759	0.1759	19.6054	1.7741	1.7741	4216.5796	41.6946	41.6946	-0.2718	0.058	0.058	NA	NA	NA	NA	1.7837	0.0151	0.0151	0.0	109.46804	4.5461	19.39032	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.039287342211424	0.017671373538738155	0.08466995719916004	1.2923757074380928	0.03762183675645625	0.04119270064830327
KIC4348513	0.9822	0.0377	0.0377	6.011	0.104	0.104	4795.8105	46.8399	46.8399	-0.5059	0.058	0.058	NA	NA	NA	NA	2.8741	0.004	0.004	0.0	19.81	0.48	0.53	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.2968844755385471	0.010397571494798807	0.011777445971735245	0.7789467279686167	0.007449733403687486	0.007579757110836138
KIC4348666	1.4491	0.0555	0.0555	5.1016	0.0881	0.0881	4945.0464	47.1309	47.1309	-0.034	0.058	0.058	NA	NA	NA	NA	3.1855	0.0039	0.0039	0.0	14.02132	10.63259	0.71286	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.1467889010579462	0.2450969051825751	0.022661097438778643	0.7077064039791987	0.007435849416412288	0.007565384701779143
KIC4348810	0.915	0.2025	0.2025	16.051	1.6613	1.6613	4304.1377	38.9337	38.9337	-0.2214	0.058	0.058	NA	NA	NA	NA	1.9749	0.0151	0.0151	0.0	79.66059	3.97309	15.89302	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.9012435186537189	0.021137688121879217	0.09664365107368789	1.2055020947441957	0.04277286466450292	0.04745035499123906
KIC4349133	1.4903	0.0625	0.0625	14.3755	0.269	0.269	4570.397	45.3075	45.3075	-0.1156	0.058	0.058	NA	NA	NA	NA	2.2926	0.0043	0.0043	0.0	71.42	4.15	4.57	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.8538198458567632	0.024529576361012273	0.028718434258760084	1.1576229589939857	0.008051589372700674	0.008203685795302507
KIC4349743	1.1113	0.1898	0.1898	31.7349	2.5563	2.5563	3825.8918	32.2401	32.2401	0.3538	0.058	0.058	NA	NA	NA	NA	1.4535	0.0109	0.0109	0.0	194.40155	6.74698	30.74591	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.288699723315376	0.014817139765301413	0.0747687464934077	1.5015371341446462	0.03364554911143092	0.036472683696903596
KIC4350501	1.3789	0.0523	0.0523	5.8044	0.0993	0.0993	4817.4473	45.6864	45.6864	-0.107	0.058	0.058	NA	NA	NA	NA	3.0518	0.0039	0.0039	0.0	18.72	0.4	0.39	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.2723058444020865	0.009182043537994788	0.00914337943986987	0.7637573334360801	0.007366947009180391	0.00749407222477938
KIC4351307	0.9844	0.041	0.041	6.1012	0.1138	0.1138	4814.404	51.0815	51.0815	-0.4774	0.058	0.058	NA	NA	NA	NA	2.8621	0.0045	0.0045	0.0	18.01753	4.07069	1.00487	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.2556952538519799	0.08846546539993505	0.02492303118560879	0.7854152615884749	0.008025871389188755	0.008176988578942779
KIC4355160	1.6401	0.4367	0.4367	5.2102	0.6427	0.6427	5139.012	61.4788	61.4788	-0.2369	0.058	0.058	NA	NA	NA	NA	3.221	0.0193	0.0193	0.0	16.35	1.2	0.98	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.213517756996305	0.030759363805537898	0.026843889496559692	0.7168543945527426	0.05051670946589781	0.0571758385281671
KIC4357170	1.1548	0.0446	0.0446	7.5677	0.1313	0.1313	4592.8823	41.1033	41.1033	0.1781	0.058	0.058	NA	NA	NA	NA	2.7444	0.0038	0.0038	0.0	22.95957	2.19503	1.13197	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.360963750085868	0.03965366562583106	0.021957763531864183	0.878963907362157	0.007470412266781357	0.0076011651648534295
KIC4357390	1.5522	0.0602	0.0602	18.8381	0.3276	0.3276	4448.5986	40.258	40.258	-0.0686	0.058	0.058	NA	NA	NA	NA	2.0684	0.0038	0.0038	0.0	124.3	7.2	7.4	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.094471128641645	0.024454624184131912	0.026656617479804634	1.2750370979724226	0.007487587897393677	0.007618948030530426
KIC4357662	1.4671	0.0564	0.0564	10.239	0.1772	0.1772	4756.4272	44.8491	44.8491	-0.1126	0.058	0.058	NA	NA	NA	NA	2.5856	0.0039	0.0039	0.0	48.34296	4.58445	2.44609	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6843332383825587	0.039347403951251136	0.022550169143301657	1.0102575429983014	0.007451767133504816	0.007581862463315492
KIC4358630	1.1425	0.0464	0.0464	23.7229	0.435	0.435	4259.659	38.289	38.289	-0.1677	0.058	0.058	NA	NA	NA	NA	1.7236	0.0038	0.0038	0.0	192.5	8.9	9.6	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.2844307338445193	0.019628732373079938	0.022217028368102465	1.3751677781582268	0.007891401043729429	0.008037450616747321
KIC4359587	1.5469	0.0605	0.0605	23.9769	0.4207	0.4207	4296.755	38.5808	38.5808	-0.1137	0.058	0.058	NA	NA	NA	NA	1.85	0.0038	0.0038	0.0	176.54001	147.50251	8.76608	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.2468431468516634	0.26375885406412936	0.022118669123890822	1.3797930319770377	0.007554074770670605	0.007687799008654128
